GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38,HC01_EST_VC41,HC01_MOE_VC41,HC02_EST_VC41,HC02_MOE_VC41,HC01_EST_VC42,HC01_MOE_VC42,HC02_EST_VC42,HC02_MOE_VC42,HC01_EST_VC43,HC01_MOE_VC43,HC02_EST_VC43,HC02_MOE_VC43
8600000US49630,49630,ZCTA5 49630,595,57,51319,9165,99.7,0.6,51181,9280,0.0,4.1,,,0.0,4.1,,,0.0,4.1,,,0.0,4.1,,,0.0,4.1,,,0.3,0.6,,,0.7,1.1,56250,20443,99.3,1.1,51181,9248,0.0,4.1,,,12.3,3.8,47361,16838,49.7,4.9,60625,13117,38.0,5.2,45357,8921,402,50,62813,9658,24.4,6.3,61667,33177,75.6,6.3,63125,9380,88.8,4.7,66719,13496,11.2,4.7,42292,4083,0.0,6.0,,,193,39,31838,4100,61.7,8.5,31635,3840,53.4,9.6,31806,4884,8.3,6.6,31250,30445,38.3,8.5,32500,18582,34.2,8.6,30000,10536,4.1,4.7,210500,88600,22.7,,,,24.6,,,,18.7,,,
8600000US49631,49631,ZCTA5 49631,2305,112,34940,2840,98.1,0.9,35280,3020,0.3,0.3,16250,20152,0.6,0.6,11591,132292,0.0,1.1,,,0.0,1.1,,,0.0,1.1,,,1.0,0.7,18750,32960,1.0,0.6,46250,59065,97.5,1.1,35280,3037,4.1,1.5,14911,6711,24.1,2.7,34702,4300,40.9,2.6,45313,3623,30.9,2.7,27763,3587,1552,101,41970,2179,38.1,3.5,36786,5702,61.9,3.5,43587,2465,78.1,3.3,47759,4442,16.0,2.9,16696,4928,5.9,2.0,31875,23277,753,77,20649,1733,55.9,5.7,18679,2316,48.9,5.5,17786,1986,7.0,2.6,39688,6460,44.1,5.7,23333,5500,37.1,6.1,21080,3246,7.0,3.0,57841,16672,23.3,,,,21.6,,,,24.8,,,
8600000US49632,49632,ZCTA5 49632,451,50,36726,3307,98.9,1.2,37024,3190,0.0,5.4,,,0.9,1.1,,,0.0,5.4,,,0.0,5.4,,,0.0,5.4,,,0.2,0.4,,,1.8,2.6,53571,1022,97.1,2.9,36625,3358,4.2,3.0,53750,57699,27.9,6.0,37500,4327,36.6,6.6,46563,5437,31.3,5.1,26438,1554,291,43,45859,4848,39.2,7.3,43750,9440,60.8,7.3,46146,5870,81.1,6.9,50000,3604,11.0,4.6,16458,1702,7.9,6.0,19063,8276,160,39,26000,2822,46.9,14.7,19464,6494,42.5,12.7,18214,6632,4.4,4.0,38125,15285,53.1,14.7,33438,4004,36.3,14.9,26875,7544,16.9,15.1,48125,31132,25.3,,,,30.2,,,,15.6,,,
8600000US49633,49633,ZCTA5 49633,1506,252,38824,2979,98.8,1.2,38775,2927,0.2,0.3,,,0.7,1.1,,,0.0,1.6,,,0.0,1.6,,,0.0,1.6,,,0.3,0.4,12917,30396,0.1,0.3,,,98.7,1.2,38824,2946,4.1,2.0,22188,22281,26.5,3.9,45694,2626,41.7,3.8,42969,7463,27.8,3.1,31094,4499,1006,177,46007,1690,31.2,5.2,44773,7221,68.8,5.2,46471,2025,81.5,3.9,51207,4799,9.3,3.4,24583,14489,9.1,3.2,11923,9061,500,110,25188,4824,47.8,8.4,22443,9283,42.6,8.4,21648,6073,5.2,2.7,51000,10713,52.2,8.4,25375,4286,41.2,8.4,21310,3941,11.0,5.3,42250,36221,27.0,,,,28.2,,,,22.8,,,
8600000US49634,49634,ZCTA5 49634,51,32,48150,2376,100.0,36.2,48150,2376,0.0,36.2,,,0.0,36.2,,,0.0,36.2,,,0.0,36.2,,,0.0,36.2,,,0.0,36.2,,,0.0,36.2,,,100.0,36.2,48150,2376,0.0,36.2,,,52.9,40.0,48393,20056,31.4,35.9,49375,49317,15.7,24.0,,,39,35,47679,12549,69.2,38.8,48393,20056,30.8,38.8,45625,37209,89.7,19.9,47917,5342,0.0,41.6,,,10.3,19.9,,,12,13,65357,98777,41.7,58.3,,,41.7,58.3,,,0.0,75.1,,,58.3,58.3,,,0.0,75.1,,,58.3,58.3,,,29.4,,,,20.5,,,,58.3,,,
8600000US49635,49635,ZCTA5 49635,1599,112,47534,3762,98.7,0.7,47288,3575,0.0,1.5,,,0.3,0.3,,,0.6,0.5,160250,173737,0.0,1.5,,,0.0,1.5,,,0.5,0.5,43750,64493,0.2,0.3,,,98.5,0.7,47225,3508,2.6,1.4,37500,19148,21.3,3.7,43625,11875,35.5,3.6,60119,12045,40.5,4.2,45368,4513,1074,77,59194,4845,28.5,4.3,50893,8992,71.5,4.3,63438,6112,80.1,3.8,68864,7106,11.8,3.3,33250,20724,8.1,2.7,34688,10505,525,71,24505,5630,66.5,6.0,22944,2924,59.6,7.8,21935,1983,6.9,5.0,41875,9652,33.5,6.0,29583,7840,28.8,6.6,30208,12892,4.8,3.3,29125,13326,34.2,,,,33.9,,,,34.9,,,
8600000US49636,49636,ZCTA5 49636,223,43,54028,13107,99.1,2.6,53750,13136,0.0,10.6,,,0.0,10.6,,,0.0,10.6,,,0.0,10.6,,,0.0,10.6,,,0.9,2.6,,,2.2,4.2,,,96.9,4.8,54444,12826,0.0,10.6,,,13.0,8.4,53750,55676,29.1,8.3,84063,45930,57.8,10.0,51250,18454,163,38,64688,14460,19.0,8.2,65750,3996,81.0,8.2,60833,22445,85.9,11.1,69000,13019,7.4,7.4,24375,4432,6.7,8.6,44028,5649,60,26,21875,18473,63.3,23.2,23750,14024,63.3,23.2,23750,14024,0.0,32.7,,,36.7,23.2,12292,110607,16.7,14.1,102500,137676,20.0,25.2,,,49.3,,,,45.4,,,,60.0,,,
8600000US49637,49637,ZCTA5 49637,1153,119,43125,7194,97.3,2.2,45059,7669,0.0,2.1,,,0.8,1.4,,,0.0,2.1,,,0.0,2.1,,,0.0,2.1,,,1.9,2.3,,,0.0,2.1,,,97.3,2.2,45059,7669,0.7,1.0,,,42.3,8.7,41786,12155,43.4,8.9,46250,8237,13.6,3.2,29408,19641,745,103,54191,15547,46.0,10.8,47411,47018,54.0,10.8,54706,12888,78.3,10.1,62578,11825,16.4,9.2,25000,11302,5.4,4.9,68889,9327,408,113,35278,13324,47.8,15.4,26726,14984,31.4,12.7,17250,14367,16.4,13.6,36159,457,52.2,15.4,37452,6454,28.9,15.5,35288,13510,23.3,12.4,39107,4699,21.5,,,,22.1,,,,18.9,,,
8600000US49638,49638,ZCTA5 49638,305,39,33750,3610,99.7,0.8,33810,3607,0.0,7.9,,,0.0,7.9,,,0.0,7.9,,,0.0,7.9,,,0.0,7.9,,,0.3,0.8,,,1.0,1.4,,,98.7,1.7,33631,3563,0.0,7.9,,,22.0,6.3,40313,13956,43.9,8.5,37188,9211,34.1,7.1,27000,7416,197,32,41458,6702,34.5,9.0,55313,32476,65.5,9.0,39750,7502,88.8,6.3,43958,8198,6.1,4.6,21667,11631,5.1,3.8,53750,44114,108,25,20750,7256,45.4,11.8,21875,4764,42.6,12.2,21250,5242,2.8,3.6,,,54.6,11.8,18125,9995,50.9,11.6,15625,6155,3.7,5.0,,,28.5,,,,27.4,,,,30.6,,,
8600000US49639,49639,ZCTA5 49639,1097,97,38324,4116,96.9,2.4,38963,4352,0.6,1.0,,,0.0,2.3,,,0.0,2.3,,,0.0,2.3,,,0.0,2.3,,,2.5,2.1,12639,11731,0.0,2.3,,,96.9,2.4,38963,4352,4.5,3.0,19875,16458,26.7,4.2,49375,8512,40.2,5.3,45893,8803,28.6,5.6,26818,2102,755,90,44661,4840,43.4,7.6,47308,10456,56.6,7.6,43844,3812,77.1,7.0,50263,8495,17.0,6.8,25878,6561,6.0,3.4,50375,51340,342,64,23438,4990,46.5,10.1,23977,9840,43.6,10.1,23295,12056,2.9,2.4,48750,25534,53.5,10.1,22417,7224,39.8,10.0,21167,8132,13.7,8.5,26705,5224,34.5,,,,41.5,,,,18.1,,,
8600000US49640,49640,ZCTA5 49640,790,84,47300,6485,97.5,1.9,47813,6546,0.0,3.1,,,1.8,2.0,17188,36535,0.0,3.1,,,0.0,3.1,,,0.0,3.1,,,0.8,0.7,95000,73521,0.4,1.2,,,97.1,2.3,48047,6352,10.3,6.2,36450,23020,13.2,5.1,43500,19004,40.4,6.1,61736,10076,36.2,6.0,41400,4895,565,74,51354,3985,25.1,6.8,37143,6544,74.9,6.8,55057,6146,77.9,8.1,56724,3759,10.8,5.1,29145,2240,11.3,8.1,40263,6477,225,54,25156,7587,49.3,13.0,16875,12567,43.6,13.8,14000,11666,5.8,4.9,33594,17275,50.7,13.0,34500,10680,34.7,12.0,30938,12376,16.0,9.0,52750,23809,32.3,,,,30.3,,,,34.2,,,
8600000US49642,49642,ZCTA5 49642,279,42,22446,4107,48.0,10.6,17250,3347,51.6,10.4,27885,8396,0.0,8.6,,,0.0,8.6,,,0.0,8.6,,,0.0,8.6,,,0.4,0.8,,,0.0,8.6,,,48.0,10.6,17250,3347,0.0,8.6,,,9.7,7.8,60089,81627,47.7,12.1,20729,9735,42.7,12.6,23359,4931,165,37,30156,14332,17.6,12.6,49844,23602,82.4,12.6,28654,7474,78.2,9.5,43036,22533,8.5,6.4,11389,907,13.3,8.0,16000,57688,114,39,14423,3358,59.6,17.3,12692,3869,52.6,17.0,11250,4110,7.0,9.3,16429,1844,40.4,17.3,22045,6104,33.3,16.5,21136,6285,7.0,10.0,,,54.1,,,,52.1,,,,57.0,,,
8600000US49643,49643,ZCTA5 49643,2205,190,42841,7505,95.2,3.2,42407,6845,0.0,1.1,,,0.8,0.6,34464,8821,0.1,0.3,,,0.0,1.1,,,0.0,1.1,,,3.9,3.0,63168,37273,1.1,1.4,19659,26130,94.1,3.4,43144,7243,6.0,3.9,19225,28264,32.6,4.6,54674,5638,45.0,5.0,42410,9192,16.5,3.3,32049,6116,1611,194,49566,7065,44.9,7.4,52750,9293,55.1,7.4,48590,7075,76.7,6.3,54563,4711,17.3,5.2,28361,5427,6.0,3.8,47137,4361,594,136,27077,4284,43.4,10.4,29286,4346,37.7,9.5,30662,2872,5.7,3.9,17778,8480,56.6,10.4,25859,5959,44.8,9.8,24792,3145,11.8,5.6,52813,34808,24.6,,,,27.4,,,,11.1,,,
8600000US49644,49644,ZCTA5 49644,789,80,31563,2596,96.1,2.1,31591,2474,0.0,3.1,,,1.3,1.2,62917,63681,1.0,0.9,85000,1899,0.0,3.1,,,0.0,3.1,,,1.6,1.6,28036,14136,0.0,3.1,,,96.1,2.1,31591,2474,1.9,2.5,8839,638,14.6,4.9,19583,31407,40.8,5.4,33839,5101,42.7,5.4,31507,1752,513,70,35486,3564,26.3,7.1,13988,3731,73.7,7.1,40114,2917,83.6,5.2,39464,3096,13.8,5.4,9653,7391,2.5,1.9,26250,61407,276,47,20313,3457,43.8,8.1,16979,3591,42.4,7.8,16563,3608,1.4,1.9,,,56.2,8.1,26719,8976,52.9,7.7,25313,9660,3.3,2.9,88125,81872,32.8,,,,35.1,,,,28.6,,,
8600000US49645,49645,ZCTA5 49645,680,68,34643,4098,97.4,3.6,34643,3794,0.7,1.1,,,0.6,0.8,,,0.6,1.0,,,0.0,3.6,,,0.3,0.5,,,0.4,2.9,,,2.1,1.9,51500,16431,95.6,4.0,34286,3505,4.0,3.2,10417,20192,22.9,4.9,37188,6584,45.1,5.9,44766,5995,27.9,5.2,27054,1908,471,66,41122,3019,38.9,7.8,36250,10754,61.1,7.8,42155,2964,77.1,6.7,44609,5958,17.0,6.5,25577,17555,5.9,3.4,32500,12552,209,43,24063,4239,54.5,10.5,23125,6498,47.4,11.0,22969,6013,7.2,4.9,45417,66634,45.5,10.5,25234,5053,34.9,12.1,25703,3471,10.5,8.7,21818,33882,25.7,,,,27.4,,,,20.1,,,
8600000US49646,49646,ZCTA5 49646,3465,165,38628,2811,99.1,1.0,38364,2845,0.0,0.7,,,0.1,0.1,36875,17540,0.0,0.7,,,0.0,0.7,,,0.0,0.7,,,0.8,1.0,58125,65065,0.5,0.6,55521,61306,98.6,1.1,38313,2817,4.2,1.6,32266,15548,30.2,3.2,45300,5422,39.0,3.2,41234,2538,26.6,2.2,23607,5683,2086,139,49797,5536,42.8,5.0,47250,7974,57.2,5.0,55968,6663,80.6,3.8,56299,2471,13.6,3.5,24286,7195,5.8,2.4,32917,30974,1379,153,20558,3336,51.6,5.5,18315,3616,40.5,5.1,14736,938,11.2,5.1,39853,9542,48.4,5.5,22417,5267,39.4,5.4,21815,3311,9.0,4.5,27500,59338,30.9,,,,33.5,,,,26.0,,,
8600000US49648,49648,ZCTA5 49648,849,76,67083,9346,99.5,0.8,67292,10211,0.0,2.9,,,0.4,0.7,,,0.0,2.9,,,0.0,2.9,,,0.1,0.3,,,0.0,2.9,,,0.7,1.0,16875,163124,98.9,1.3,67500,10170,0.5,0.7,21667,1431,15.9,4.2,77625,13906,44.8,5.2,77857,14813,38.9,5.7,50833,21259,662,66,76250,8540,24.2,6.0,72917,17846,75.8,6.0,80132,10093,93.5,3.2,79044,8118,4.1,2.4,50625,8220,2.4,2.2,44167,15254,187,35,34107,6316,66.8,9.8,31146,9160,66.3,9.9,31250,9517,0.5,1.4,,,33.2,9.8,43125,7637,27.8,9.7,45714,17124,5.3,5.4,38750,5809,28.6,,,,28.7,,,,28.3,,,
8600000US49649,49649,ZCTA5 49649,2089,148,50820,4354,99.2,1.1,50941,4134,0.0,0.2,,,0.3,0.4,9688,92031,0.0,1.2,,,0.0,1.2,,,0.0,1.2,,,0.4,1.0,31406,48763,0.1,0.3,31875,69977,99.1,1.2,50968,4043,3.8,1.9,32031,10659,44.3,5.0,52704,3202,41.6,4.5,53920,9717,10.3,2.7,38250,6466,1655,115,53632,3600,53.2,5.5,51472,3856,46.8,5.5,57955,9963,78.1,5.3,61620,6372,13.1,5.1,21103,5338,8.8,3.1,22446,17968,434,102,31071,7219,39.6,12.3,27500,11672,29.7,11.7,26172,7834,9.9,6.7,74583,49760,60.4,12.3,32250,11058,49.8,12.9,29219,13455,10.6,7.7,71250,57058,23.0,,,,22.5,,,,21.9,,,
8600000US49650,49650,ZCTA5 49650,1277,98,61534,6080,99.1,1.0,61402,6085,0.0,1.9,,,0.0,1.9,,,0.0,1.9,,,0.0,1.9,,,0.0,1.9,,,0.9,1.0,88472,63481,0.0,1.9,,,99.1,1.0,61402,6085,0.0,1.9,,,38.0,6.7,74417,9978,42.8,6.8,63750,14170,19.3,5.2,43989,7132,906,93,69375,6215,43.2,8.3,80152,8313,56.8,8.3,61115,11432,85.7,5.6,70918,4712,12.4,5.3,36250,17760,2.0,2.3,91346,7165,371,124,43052,9954,52.8,18.1,43314,6652,46.9,18.2,42674,10463,5.9,4.7,62115,45095,47.2,18.1,37169,43226,38.0,19.1,37014,57250,9.2,8.7,37344,45876,24.1,,,,23.2,,,,23.7,,,
8600000US49651,49651,ZCTA5 49651,3101,156,36864,2667,98.4,0.8,37076,2765,0.0,0.8,,,0.3,0.3,15938,14144,0.1,0.1,19375,65687,0.0,0.8,,,0.2,0.2,,,1.1,0.6,21875,24740,0.5,0.5,52344,53313,98.0,0.9,36964,2784,1.7,0.9,20192,14241,25.5,2.3,36731,5046,41.3,2.5,45909,3820,31.5,2.4,31025,2708,2152,122,43648,3974,33.9,3.0,37133,5742,66.1,3.0,45352,2874,80.0,3.3,47165,4115,16.2,3.0,21354,5411,3.8,1.8,31771,9911,949,116,22486,2630,54.0,6.4,19948,2619,46.2,6.5,18833,2312,7.8,4.3,25500,7367,46.0,6.4,26027,3077,39.2,5.4,24554,3236,6.8,3.9,38393,31132,23.6,,,,24.0,,,,20.1,,,
8600000US49653,49653,ZCTA5 49653,788,104,55962,11617,96.7,1.8,58125,10938,0.0,3.1,,,0.5,0.8,,,0.4,0.8,,,0.0,3.1,,,0.0,3.1,,,2.4,1.7,24083,743,2.0,2.5,32000,2276,94.7,3.3,59125,9775,2.3,2.6,33393,4600,20.4,5.1,60750,11682,51.5,8.0,44286,40849,25.8,5.9,56023,12269,594,101,63966,5276,25.9,6.5,66944,11582,74.1,6.5,62841,10053,85.0,6.5,66650,7397,8.8,4.3,42917,35287,6.2,5.1,37788,10067,194,58,33393,10058,51.5,16.7,24345,2761,51.5,16.7,24345,2761,0.0,12.1,,,48.5,16.7,39868,17679,41.2,16.0,38947,11105,7.2,6.6,153929,35058,27.3,,,,26.6,,,,29.4,,,
8600000US49654,49654,ZCTA5 49654,351,77,67824,20057,100.0,6.9,67824,20057,0.0,6.9,,,0.0,6.9,,,0.0,6.9,,,0.0,6.9,,,0.0,6.9,,,0.0,6.9,,,0.0,6.9,,,100.0,6.9,67824,20057,0.0,6.9,,,2.8,3.7,147500,31311,48.1,13.8,124250,110791,49.0,13.4,58382,14313,264,76,90962,48096,17.0,9.7,158750,34846,83.0,9.7,69728,46122,95.8,4.5,91058,52088,2.3,3.4,,,1.9,2.8,,,87,49,36563,17533,33.3,25.5,53092,51378,33.3,25.5,53092,51378,0.0,24.6,,,66.7,25.5,36000,37303,43.7,30.9,4762,68565,23.0,24.8,,,41.6,,,,46.2,,,,27.6,,,
8600000US49655,49655,ZCTA5 49655,1158,67,45192,3955,98.8,1.2,45321,3906,0.0,2.1,,,0.9,1.1,18889,10091,0.0,2.1,,,0.0,2.1,,,0.0,2.1,,,0.3,0.5,,,0.0,2.1,,,98.8,1.2,45321,3906,3.1,2.0,41250,37155,23.8,3.1,56000,8232,44.6,4.1,46645,7056,28.4,3.4,27311,2796,850,49,52661,3888,38.9,4.9,52917,6962,61.1,4.9,52557,4452,83.4,4.3,57011,4051,11.5,3.6,26000,7078,5.1,2.5,22708,19497,308,47,26053,4492,63.0,8.7,18333,5547,56.8,8.1,18194,5333,6.2,4.8,27917,63667,37.0,8.7,31250,6545,28.2,8.3,28661,3424,8.8,4.8,49583,23640,26.9,,,,27.3,,,,25.0,,,
8600000US49656,49656,ZCTA5 49656,492,64,30694,5731,99.2,1.0,30833,5890,0.0,5.0,,,0.2,0.4,,,0.6,0.9,,,0.0,5.0,,,0.0,5.0,,,0.0,5.0,,,0.0,5.0,,,99.2,1.0,30833,5890,1.0,1.1,7083,4343,21.5,5.5,35714,15069,42.1,6.8,37083,15029,35.4,5.8,27083,6621,344,59,39583,6219,32.6,7.6,46563,8443,67.4,7.6,37813,7332,85.8,6.8,45313,7030,13.1,6.7,9926,18057,1.2,1.1,43333,21711,148,34,17368,2835,44.6,11.2,16500,3709,44.6,11.2,16500,3709,0.0,15.5,,,55.4,11.2,20750,8350,47.3,13.9,16667,4358,8.1,6.8,36875,26737,35.4,,,,38.7,,,,27.7,,,
8600000US49657,49657,ZCTA5 49657,1397,90,43832,3204,98.6,1.2,44315,3424,0.0,1.8,,,0.3,0.4,,,0.1,0.4,,,0.0,1.8,,,0.6,0.7,30625,25076,0.4,0.6,25417,22112,0.6,0.7,30625,25076,98.6,1.2,44315,3424,4.9,2.6,32917,12130,30.4,3.8,48906,7259,43.1,3.5,55500,8755,21.6,3.1,28929,4043,1003,72,52847,7106,49.9,5.0,52188,10861,50.1,5.0,53047,6948,81.4,4.2,61250,3139,14.5,3.4,23977,4728,4.2,2.3,38269,7928,394,67,33375,4742,48.5,9.8,19950,10244,45.7,9.0,19565,7630,2.8,3.7,35972,8100,51.5,9.8,37042,4678,44.4,9.5,36792,3552,7.1,4.9,48333,14838,23.0,,,,23.6,,,,20.6,,,
8600000US49659,49659,ZCTA5 49659,2548,163,32042,6118,97.4,1.2,32561,5896,0.2,0.3,,,0.9,0.8,26563,6614,0.2,0.3,,,0.0,1.0,,,0.0,1.0,,,1.2,1.1,20750,28494,0.3,0.4,16458,3134,97.2,1.3,32705,5853,3.9,1.9,18026,4486,32.5,4.3,23890,3278,40.4,4.4,43190,4803,23.1,3.1,31339,6045,1781,136,36250,3941,43.5,5.2,24382,7841,56.5,5.2,40352,4815,75.0,6.4,42500,7433,13.8,4.5,20417,3317,11.2,5.3,18314,8485,767,127,19375,3775,44.2,9.4,18464,3924,31.7,8.5,16179,3143,12.5,5.6,51667,24283,55.8,9.4,21875,8601,47.2,9.7,18333,7809,8.6,4.5,28750,24261,25.9,,,,26.2,,,,20.9,,,
8600000US49660,49660,ZCTA5 49660,5966,227,42286,2123,96.2,1.5,42495,2302,0.0,0.4,,,1.8,1.2,48333,24829,0.3,0.3,9375,173122,0.0,0.4,,,0.1,0.2,,,1.5,1.0,36786,4938,0.6,0.5,43750,14358,95.7,1.6,42439,2246,4.1,1.7,21667,32756,23.6,2.1,48045,5479,43.0,2.4,53750,4802,29.2,1.9,30567,4168,3622,206,54792,4346,34.4,2.8,53161,4619,65.6,2.8,57854,5289,82.9,3.3,62380,4105,11.8,2.8,33438,10047,5.4,1.9,36607,15527,2344,208,23873,2631,52.4,5.4,21042,1585,45.1,5.4,20089,2016,7.3,3.0,32778,23848,47.6,5.4,31250,5929,37.0,4.7,26620,5578,10.6,4.6,42049,17720,25.5,,,,23.8,,,,26.9,,,
8600000US49663,49663,ZCTA5 49663,2069,103,43512,2753,98.6,0.8,43512,2779,0.1,0.2,,,0.5,0.5,24688,43623,0.0,1.2,,,0.1,0.1,,,0.0,1.2,,,0.7,0.6,35625,28661,0.6,0.6,25625,21225,98.0,1.0,43750,2827,3.0,1.2,33036,22632,28.8,3.3,53810,6669,45.6,3.4,52171,5653,22.6,2.0,25685,2425,1613,98,52137,4427,42.0,3.7,45804,7865,58.0,3.7,54254,2229,81.6,2.9,56101,1906,12.8,2.6,24167,3569,5.6,1.9,30313,14636,456,60,17500,2607,50.0,8.2,14697,2164,45.0,7.6,14053,1342,5.0,2.7,38750,26542,50.0,8.2,22000,7395,39.5,7.2,18269,4041,10.5,5.2,44500,14754,29.0,,,,28.0,,,,26.8,,,
8600000US49664,49664,ZCTA5 49664,937,74,43594,4015,98.5,1.4,44031,4341,0.0,2.6,,,1.2,1.3,20972,3086,0.0,2.6,,,0.0,2.6,,,0.0,2.6,,,0.3,0.4,,,0.5,0.8,24063,50012,98.0,1.6,44125,4564,1.0,1.2,50250,19699,23.3,4.8,38750,8905,50.8,5.1,47727,7820,25.0,3.5,40417,6687,626,70,55000,5734,35.0,6.3,45625,6250,65.0,6.3,58839,5085,89.6,4.2,56985,6112,8.6,3.9,30417,22528,1.8,1.7,7083,16358,311,52,21910,3321,53.4,8.7,21912,8693,43.7,8.2,19167,4729,9.6,6.3,78409,30343,46.6,8.7,21908,3969,42.8,9.4,21118,3651,3.9,3.5,83333,103998,23.9,,,,22.8,,,,26.0,,,
8600000US49665,49665,ZCTA5 49665,1597,73,42060,2601,99.6,0.5,42083,2597,0.0,1.6,,,0.3,0.4,,,0.0,1.6,,,0.0,1.6,,,0.2,0.3,,,0.0,1.6,,,0.8,0.6,71250,62370,99.0,0.7,42014,2631,3.5,1.3,20357,11614,28.1,2.6,47386,2829,40.6,3.2,45741,4033,27.8,2.6,31429,5020,1213,75,45979,1961,38.3,3.1,46250,1972,61.7,3.1,45625,4288,85.8,3.0,50298,6132,7.8,2.6,23958,7347,6.3,2.5,38750,7734,384,52,23667,4023,38.5,7.1,13864,4604,35.4,7.5,13182,3651,3.1,3.4,26071,2858,61.5,7.1,30500,4460,46.9,8.3,25417,3877,14.6,5.8,48750,7507,27.3,,,,28.3,,,,23.7,,,
8600000US49666,49666,ZCTA5 49666,32,27,70147,7145,100.0,46.0,70147,7145,0.0,46.0,,,0.0,46.0,,,0.0,46.0,,,0.0,46.0,,,0.0,46.0,,,0.0,46.0,,,0.0,46.0,,,100.0,46.0,70147,7145,0.0,46.0,,,0.0,46.0,,,100.0,46.0,70147,7145,0.0,46.0,,,32,27,70147,7145,0.0,46.0,,,100.0,46.0,70147,7145,100.0,46.0,70147,7145,0.0,46.0,,,0.0,46.0,,,0,78,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,
8600000US49667,49667,ZCTA5 49667,251,33,38393,12246,100.0,9.5,38393,12246,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,0.0,9.5,,,100.0,9.5,38393,12246,2.4,3.0,30625,24937,14.7,8.1,60139,58594,51.4,8.7,55417,8063,31.5,8.1,25865,8690,174,33,55278,9350,28.7,9.1,62813,12525,71.3,9.1,49167,12448,83.9,9.0,60119,5957,7.5,5.0,24063,8290,8.6,7.8,13906,8675,77,20,24205,2607,46.8,15.7,20625,7710,32.5,13.0,16094,2947,14.3,12.4,23958,40269,53.2,15.7,26719,6629,50.6,15.4,26406,4111,2.6,3.9,,,21.1,,,,21.3,,,,20.8,,,
8600000US49668,49668,ZCTA5 49668,1171,85,39050,4066,96.8,1.8,38859,4249,0.5,0.6,6875,1478,0.5,0.5,18750,31362,1.1,1.3,67321,1819,0.0,2.1,,,0.0,2.1,,,1.1,0.9,40625,50785,0.4,0.6,6563,9434,96.7,1.8,38913,4235,1.9,1.4,20833,34857,33.0,5.0,42875,10898,41.0,5.0,42083,3901,24.1,3.4,31875,6210,880,76,43788,3358,34.7,5.1,39688,10217,65.3,5.1,44952,2894,82.8,3.6,47847,5636,10.2,3.3,16842,8662,6.9,2.5,28438,13449,291,47,17454,4445,49.5,8.5,14231,1798,40.9,8.5,13413,1378,8.6,5.4,54583,91848,50.5,8.5,28750,12593,44.7,8.3,26250,15346,5.8,3.9,33750,15618,32.0,,,,34.4,,,,24.1,,,
