treat,vs_12_update,vg_12_update,yearssincereg,hhinc,age,female,asian,black,latino,mideastern,nativeamer,d_miss_age,d_miss_hhinc,d_miss_gender,d_miss_race
1,1,0,5.577002,44,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5838466,60,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.7152636,42,57,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,42,41,1,0,0,0,0,0,0,0,0,0
1,0,0,94.425735,41,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,94.425735,58,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,11.575633,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,29,79,1,0,0,0,0,0,0,0,0,0
0,0,1,3.4633813,24,29,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,46,59,1,0,0,0,0,0,0,0,0,0
0,0,0,4.3148527,44,64,1,0,0,0,0,0,0,0,0,0
0,0,0,3.6167009,47,54,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,67,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,44,43,1,0,0,0,0,0,0,0,0,0
1,0,0,94.425735,46,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.37782341,55,62,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,58,53,1,0,0,0,0,0,0,0,0,0
1,0,0,4.2929502,49,-999,1,0,0,0,0,0,1,0,0,0
0,1,0,7.5893226,26,34,0,0,0,1,0,0,0,0,0,0
0,1,1,1.1690623,52,33,1,0,0,0,0,0,0,0,0,0
0,1,1,1.1690623,65,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,94.425735,42,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.6317592,57,81,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,60,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,5.577002,48,38,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5975358,40,37,1,1,0,0,0,0,0,0,0,0
0,1,1,4.2929502,33,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5290897,54,36,0,0,0,0,1,0,0,0,0,0
1,0,0,7.5893226,53,44,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5236139,54,42,1,0,0,0,1,0,0,0,0,0
1,0,0,5.7303219,36,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.6741958,36,61,1,0,0,0,0,0,0,0,0,0
1,0,0,5.57974,57,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,4.2518821,42,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,1.6098562,21,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,57,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,,62,38,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,45,31,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,31,34,1,0,0,1,0,0,0,0,0,0
1,1,0,9.5824776,44,89,1,0,0,0,0,0,0,0,0,0
0,0,0,,40,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.6194386,67,48,0,0,0,1,0,0,0,0,0,0
0,0,0,7.5893226,39,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,21,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.577002,41,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,31,49,1,0,0,0,0,0,0,0,0,0
1,0,0,94.425735,57,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,46,73,1,0,0,0,0,0,0,0,0,0
0,1,1,1.54141,52,-999,1,0,0,1,0,0,1,0,0,0
1,0,1,3.5838466,50,28,1,0,0,0,0,0,0,0,0,0
0,0,0,3.1622176,57,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,19,46,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6413414,32,28,1,0,0,0,0,0,0,0,0,0
1,1,0,.8240931,29,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,7.5893226,49,45,1,0,0,0,0,0,0,0,0,0
1,0,0,4.2929502,74,44,1,-999,-999,-999,-999,-999,0,0,0,1
0,1,1,4.2929502,52,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.7070498,70,-999,0,1,0,0,0,0,1,0,0,0
0,0,0,3.5838466,45,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,29,64,1,0,0,0,0,0,0,0,0,0
1,0,1,4.3039017,21,54,1,0,0,0,0,0,0,0,0,0
1,0,0,4.2929502,21,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.7262149,42,49,1,0,0,0,0,0,0,0,0,0
0,0,1,,62,47,1,0,0,0,0,0,0,0,0,0
1,0,1,,46,48,1,0,0,0,0,0,0,0,0,0
0,0,0,94.425735,57,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6057494,39,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,42,26,1,0,0,0,0,0,0,0,0,0
0,0,1,4.1779604,35,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,7.5893226,44,25,1,0,0,1,0,0,0,0,0,0
1,0,1,3.5838466,40,35,0,1,0,0,0,0,0,0,0,0
1,0,0,5.577002,41,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5865846,38,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.577002,42,55,1,0,0,0,0,0,0,0,0,0
0,1,1,3.6194386,29,27,1,0,0,0,0,0,0,0,0,0
0,1,1,4.3121152,46,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6194386,54,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,71,-999,0,1,0,0,0,0,1,0,0,0
1,0,0,3.5838466,49,31,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,57,27,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5865846,73,42,1,1,0,0,0,0,0,0,0,0
0,1,1,5.577002,74,33,1,0,0,0,0,0,0,0,0,0
0,0,1,3.8329911,38,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,36,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,31,27,1,0,1,0,0,0,0,0,0,0
1,0,0,,61,63,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,49,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,3.5838466,25,43,1,0,0,0,0,0,0,0,0,0
0,0,0,1.6646132,44,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.6386037,44,-999,1,0,0,1,0,0,1,0,0,0
1,0,0,5.577002,86,37,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,61,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,4.2929502,73,40,1,0,0,0,0,0,0,0,0,0
1,0,1,1.5879534,37,50,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6440794,46,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5975358,53,36,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,79,34,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,21,40,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,42,50,1,0,0,0,0,0,0,0,0,0
0,1,1,1.1690623,58,32,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,51,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,5.577002,65,-999,1,0,0,1,0,0,1,0,0,0
0,0,0,7.5893226,40,55,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,58,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,43,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,35,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,2.1656399,52,46,1,0,0,0,0,0,0,0,0,0
1,1,1,4.2929502,46,57,1,0,0,0,0,0,0,0,0,0
1,0,1,3.6495552,40,42,1,0,0,0,0,0,0,0,0,0
1,0,0,5.7303219,86,32,1,0,0,0,0,0,0,0,0,0
1,0,0,5.577002,36,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,7.1403151,53,39,1,0,0,1,0,0,0,0,0,0
1,0,1,3.5838466,46,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.6221766,38,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6386037,48,-999,1,0,0,1,0,0,1,0,0,0
0,1,1,3.5838466,53,43,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,36,-999,1,0,0,1,0,0,1,0,0,0
1,1,0,3.5838466,26,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,4.1779604,50,44,0,0,1,0,0,0,0,0,0,0
0,1,1,5.3497605,39,73,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6577687,44,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,55,72,1,1,0,0,0,0,0,0,0,0
0,1,1,6.425736,25,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,11.575633,50,59,1,0,0,0,0,0,0,0,0,0
1,0,1,5.6454482,48,51,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2655716,46,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.7864475,37,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.778234,44,35,0,0,0,1,0,0,0,0,0,0
1,0,0,19.622177,55,93,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5865846,74,60,0,0,0,1,0,0,0,0,0,0
1,0,0,3.6386037,40,40,1,0,0,0,0,0,0,0,0,0
1,0,0,5.6481862,37,70,1,0,0,0,0,0,0,0,0,0
0,1,1,3.6824093,46,69,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,82,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.6605065,46,63,1,0,0,0,0,0,0,0,0,0
1,0,1,3.6331279,58,78,1,0,0,0,0,0,0,0,0,0
1,1,0,12.427105,46,60,0,0,0,0,1,0,0,0,0,0
0,0,1,3.5838466,38,57,0,0,0,0,1,0,0,0,0,0
0,0,1,3.5838466,71,39,0,1,0,0,0,0,0,0,0,0
0,1,1,3.6249144,71,36,0,0,0,1,0,0,0,0,0,0
1,0,1,4.7173171,54,62,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,43,49,1,0,0,0,0,0,0,0,0,0
1,0,1,1.1690623,44,41,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5071869,71,-999,0,0,0,1,0,0,1,0,0,0
1,1,1,4.2929502,66,-999,0,0,0,1,0,0,1,0,0,0
0,0,0,3.5947981,70,43,1,0,0,1,0,0,0,0,0,0
0,0,0,3.6249144,54,94,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6386037,41,72,1,0,0,0,0,0,0,0,0,0
0,0,0,3.7207391,54,73,1,0,0,0,0,0,0,0,0,0
0,0,0,3.6386037,44,66,1,1,0,0,0,0,0,0,0,0
1,0,0,3.5838466,43,66,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,34,59,1,0,0,0,0,0,0,0,0,0
1,1,1,3.5838466,47,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.6386037,44,58,0,0,0,1,0,0,0,0,0,0
0,0,1,3.6386037,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.6454482,54,41,1,0,0,0,0,0,0,0,0,0
1,1,1,5.1745381,58,50,1,0,0,0,0,0,0,0,0,0
1,1,1,.20260096,74,-999,0,1,0,0,0,0,1,0,0,0
1,0,0,4.2929502,46,-999,0,1,0,0,0,0,1,0,0,0
0,0,0,,42,47,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6413414,44,53,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,43,56,0,0,0,1,0,0,0,0,0,0
0,0,0,6.2861056,43,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,6.2861056,39,48,1,0,0,0,0,0,0,0,0,0
1,0,1,3.6769335,58,81,1,0,0,0,0,0,0,0,0,0
0,0,0,,39,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,52,55,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,43,-999,0,0,0,1,0,0,1,0,0,0
0,0,1,5.577002,43,43,1,0,0,0,0,0,0,0,0,0
0,0,0,5.7303219,43,91,0,0,1,0,0,0,0,0,0,0
1,1,1,5.577002,43,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,4.2929502,26,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.5947981,23,24,1,0,0,0,0,0,0,0,0,0
1,1,1,.14784394,46,56,1,0,0,0,0,0,0,0,0,0
1,1,0,4.2929502,42,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,19.586584,65,46,1,0,0,0,0,0,0,0,0,0
1,0,1,3.6577687,101,58,1,0,0,0,0,0,0,0,0,0
1,1,1,4.2929502,39,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.6536617,40,87,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6413414,36,49,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2327175,42,84,1,0,0,0,0,0,0,0,0,0
0,0,0,15.581109,42,-999,1,0,0,0,0,0,1,0,0,0
0,1,0,3.5975358,36,50,1,0,0,0,0,0,0,0,0,0
1,0,1,.21355236,42,63,1,0,0,0,0,0,0,0,0,0
0,1,1,3.5838466,41,39,1,0,0,0,0,0,0,0,0,0
0,0,1,11.728952,32,60,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,42,59,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6194386,60,50,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,64,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,26,34,1,0,0,0,0,0,0,0,0,0
1,1,1,.26830938,40,65,1,0,0,0,0,0,0,0,0,0
1,1,1,.17248461,24,38,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,31,30,1,0,0,0,0,0,0,0,0,0
1,0,0,6.1711159,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,,36,78,1,0,0,0,0,0,0,0,0,0
1,0,0,9.5824776,45,55,1,0,0,0,0,0,0,0,0,0
1,0,0,11.572895,35,73,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,53,51,1,0,0,0,0,0,0,0,0,0
0,0,0,5.1745381,29,55,1,0,0,0,0,0,0,0,0,0
1,1,1,20.161533,44,87,1,0,0,0,0,0,0,0,0,0
0,0,0,7.6249146,37,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,1.0951403,40,45,1,0,0,0,0,0,0,0,0,0
1,0,0,3.1622176,55,44,0,1,0,0,0,0,0,0,0,0
0,1,1,12.169746,55,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,11.575633,32,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,34,84,1,0,0,0,0,0,0,0,0,0
0,0,0,3.6249144,40,64,1,0,0,0,0,0,0,0,0,0
0,0,0,7.5893226,36,49,1,0,0,0,0,0,0,0,0,0
0,0,0,1.0951403,19,80,1,0,0,0,0,0,0,0,0,0
0,0,0,15.581109,36,45,1,0,0,0,0,0,0,0,0,0
0,0,1,21.579741,29,57,1,0,0,0,0,0,0,0,0,0
1,0,0,11.575633,40,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,7.5893226,35,37,1,0,0,0,0,0,0,0,0,0
1,1,0,3.5838466,37,49,1,0,0,0,0,0,0,0,0,0
0,0,0,17.171801,41,65,1,0,0,0,0,0,0,0,0,0
1,1,1,13.587954,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,10.176591,36,40,1,0,0,0,0,0,0,0,0,0
1,1,1,,40,58,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,34,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,8.2984257,24,46,1,0,0,0,0,0,0,0,0,0
1,0,0,10.346338,54,41,1,0,0,0,0,0,0,0,0,0
1,1,1,13.587954,27,81,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,34,53,1,0,0,0,0,0,0,0,0,0
0,0,1,5.6591377,42,98,1,0,0,0,0,0,0,0,0,0
1,1,1,7.5893226,48,61,1,0,0,0,0,0,0,0,0,0
1,1,1,5.577002,42,78,1,0,0,0,0,0,0,0,0,0
1,0,0,7.5893226,49,77,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2929502,42,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,,36,56,1,0,0,0,0,0,0,0,0,0
1,0,0,,43,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,1.2703627,32,39,0,0,0,0,0,1,0,0,0,0
0,1,1,7.5893226,45,52,1,0,0,0,0,0,0,0,0,0
1,0,0,6.1711159,36,96,1,0,0,0,0,0,0,0,0,0
1,0,1,6.1711159,36,95,1,0,0,0,0,0,0,0,0,0
1,1,1,5.5934291,41,42,1,0,0,0,0,0,0,0,0,0
0,0,1,3.652293,50,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,49,-999,0,1,0,0,0,0,1,0,0,0
0,1,1,18.39562,50,52,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,59,38,0,0,1,0,0,0,0,0,0,0
0,1,1,.8240931,46,50,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,24,49,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,69,43,1,0,0,0,1,0,0,0,0,0
0,0,0,3.6139631,35,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,1.1690623,29,51,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,39,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.652293,40,91,1,0,0,0,0,0,0,0,0,0
1,0,0,1.6728269,30,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,18.250513,39,62,1,0,0,0,0,0,0,0,0,0
1,0,0,3.6906228,41,44,1,0,0,0,0,0,0,0,0,0
1,0,1,5.1745381,36,62,1,0,0,0,0,0,0,0,0,0
0,0,1,4.3066392,37,64,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,31,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,4.2929502,39,30,1,0,0,0,0,0,0,0,0,0
1,1,1,94.425735,37,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,,43,52,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2929502,62,86,1,0,0,0,0,0,0,0,0,0
0,0,1,,45,40,1,0,0,0,0,0,0,0,0,0
1,1,1,,31,67,1,0,0,0,0,0,0,0,0,0
0,0,1,3.4414785,42,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,,39,50,1,0,0,0,0,0,0,0,0,0
1,0,1,,56,75,1,0,0,0,0,0,0,0,0,0
1,0,1,,49,52,1,0,0,0,0,0,0,0,0,0
0,0,0,,43,49,1,0,0,0,0,0,0,0,0,0
1,0,0,,43,93,1,0,0,0,0,0,0,0,0,0
1,0,0,3.652293,56,62,1,0,0,0,0,0,0,0,0,0
1,0,0,,61,50,1,0,0,0,0,0,0,0,0,0
1,0,0,,42,77,1,0,0,0,0,0,0,0,0,0
1,1,1,,45,57,1,0,0,0,0,0,0,0,0,0
1,0,0,,41,38,1,0,0,0,0,0,0,0,0,0
1,0,0,,41,58,1,0,0,0,0,0,0,0,0,0
1,0,1,,61,58,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,41,79,1,0,0,0,0,0,0,0,0,0
0,0,0,,49,48,1,0,0,0,0,0,0,0,0,0
0,0,0,,51,61,1,0,0,0,0,0,0,0,0,0
0,1,1,,56,70,1,0,0,0,0,0,0,0,0,0
1,0,0,5.6591377,39,49,1,0,0,0,0,0,0,0,0,0
0,1,1,,56,41,1,0,0,0,0,0,0,0,0,0
1,1,1,,45,36,1,0,0,0,0,0,0,0,0,0
0,0,0,,46,60,1,0,0,0,0,0,0,0,0,0
0,0,0,94.425735,41,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,62,72,1,0,0,0,0,0,0,0,0,0
0,1,0,,76,66,0,1,0,0,0,0,0,0,0,0
0,0,0,,45,56,1,0,0,0,0,0,0,0,0,0
0,0,1,,61,52,1,0,0,0,0,0,0,0,0,0
1,0,0,,21,92,1,0,0,0,0,0,0,0,0,0
0,0,0,,58,94,1,0,0,0,0,0,0,0,0,0
0,0,0,4.2956877,34,54,1,0,0,0,0,0,0,0,0,0
1,0,0,,62,75,1,0,0,0,0,0,0,0,0,0
1,0,1,,42,87,1,0,0,0,0,0,0,0,0,0
1,1,1,,46,46,1,0,0,0,0,0,0,0,0,0
0,0,0,,43,75,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5838466,76,51,1,0,0,1,0,0,0,0,0,0
1,0,1,,42,54,1,0,0,0,0,0,0,0,0,0
0,0,0,,57,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,,42,61,1,0,0,0,0,0,0,0,0,0
0,0,0,,58,46,1,0,0,0,0,0,0,0,0,0
1,0,0,1.3032169,20,30,1,0,0,0,0,0,0,0,0,0
0,0,0,,43,59,1,0,0,0,0,0,0,0,0,0
1,0,0,5.57974,37,50,0,0,0,1,0,0,0,0,0,0
0,1,1,3.5838466,28,57,0,0,0,1,0,0,0,0,0,0
0,1,1,.8240931,40,40,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5263519,54,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.559206,50,63,1,0,0,0,0,0,0,0,0,0
0,1,1,1.1690623,35,49,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,80,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,6.217659,36,40,1,0,0,0,0,0,0,0,0,0
1,0,0,5.7303219,39,56,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,36,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,26,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,5.1745381,47,40,1,0,0,0,0,0,0,0,0,0
0,0,1,1.1690623,43,-999,0,0,0,0,1,0,1,0,0,0
0,0,1,5.6536617,41,79,1,0,0,0,0,0,0,0,0,0
0,0,0,3.1622176,32,44,0,0,0,1,0,0,0,0,0,0
1,0,0,3.5838466,58,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,,61,33,1,0,0,0,0,0,0,0,0,0
0,0,1,4.2929502,44,46,0,0,0,1,0,0,0,0,0,0
0,1,1,17.574265,37,63,1,0,0,0,0,0,0,0,0,0
0,0,0,5.6481862,80,46,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,40,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,5.577002,70,71,1,0,0,0,0,0,0,0,0,0
1,0,0,,62,59,1,0,0,0,0,0,0,0,0,0
0,1,1,5.577002,46,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,5.7303219,42,47,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,41,33,1,0,1,0,0,0,0,0,0,0
1,1,1,3.5071869,29,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.6550307,31,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5865846,38,59,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,48,32,1,0,0,0,0,0,0,0,0,0
1,1,1,4.2929502,67,32,1,0,0,0,0,0,0,0,0,0
0,1,1,3.652293,46,43,1,0,0,0,0,0,0,0,0,0
0,0,1,5.577002,45,35,1,0,0,0,0,0,0,0,0,0
0,1,1,,58,77,1,0,0,0,0,0,0,0,0,0
1,0,1,3.4633813,31,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5838466,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,49,44,1,0,0,0,0,0,0,0,0,0
0,1,1,3.7125256,55,-999,1,0,0,0,0,0,1,0,0,0
1,0,1,7.5893226,58,41,1,0,0,0,0,0,0,0,0,0
0,0,0,3.5838466,32,43,1,0,0,0,0,0,0,0,0,0
0,0,0,5.577002,40,29,1,0,0,0,0,0,0,0,0,0
1,0,0,,50,47,1,0,0,0,0,0,0,0,0,0
0,0,1,3.5838466,28,31,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,46,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,7.5893226,29,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,94.425735,57,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.6194386,37,39,1,0,0,0,0,0,0,0,0,0
1,0,1,5.577002,36,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,26,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.6249146,51,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,29,68,1,0,0,0,0,0,0,0,0,0
0,0,0,3.652293,39,61,1,0,0,0,0,0,0,0,0,0
1,0,0,5.1745381,60,53,1,0,0,0,0,0,0,0,0,0
1,0,0,11.575633,36,52,1,0,0,0,0,0,0,0,0,0
1,0,1,3.6194386,44,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,21,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.1622176,39,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,5.577002,62,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,.8240931,37,46,1,0,0,0,0,0,0,0,0,0
1,0,1,3.5865846,39,33,1,0,0,1,0,0,0,0,0,0
1,0,0,3.6632442,21,-999,1,0,1,0,0,0,1,0,0,0
1,1,1,,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,4.2929502,46,38,1,0,0,0,0,0,0,0,0,0
1,0,1,4.2929502,52,-999,1,0,0,0,0,0,1,0,0,0
1,1,0,3.5838466,46,39,1,1,0,0,0,0,0,0,0,0
0,1,1,7.5893226,62,33,1,0,0,0,0,0,0,0,0,0
1,0,1,,34,83,1,0,0,0,0,0,0,0,0,0
0,0,1,3.6167009,71,-999,0,1,0,0,0,0,1,0,0,0
0,0,1,1.1690623,43,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.6139631,32,39,1,0,0,0,0,0,0,0,0,0
1,0,0,3.5838466,70,-999,1,1,0,0,0,0,1,0,0,0
1,0,0,3.5865846,61,43,0,0,0,1,0,0,0,0,0,0
0,0,1,3.6386037,59,55,1,0,0,0,0,0,0,0,0,0
0,0,1,7.5893226,40,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.5838466,85,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,19,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,7.5893226,39,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,37,36,0,0,1,0,0,0,0,0,0,0
1,0,1,3.6386037,29,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,7.5893226,34,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,1.1690623,42,40,1,0,0,0,0,0,0,0,0,0
1,1,1,,39,-999,1,0,0,0,0,0,1,0,0,0
0,0,0,3.6550307,55,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.5838466,47,-999,0,0,0,1,0,0,1,0,0,0
1,0,1,3.5838466,44,-999,-999,1,0,0,0,0,1,0,1,0
1,1,1,5.5934291,86,-999,1,0,0,0,0,0,1,0,0,0
0,1,1,3.5838466,42,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,3.5947981,70,-999,1,0,0,0,0,0,1,0,0,0
0,0,1,3.6331279,25,31,1,0,0,0,0,0,0,0,0,0
0,1,1,4.2929502,41,-999,1,0,0,0,0,0,1,0,0,0
1,1,1,.17248461,40,-999,1,0,0,0,0,0,1,0,0,0
1,0,0,3.6796715,61,21,1,0,0,0,0,0,0,0,0,0
1,1,1,3.6550307,47,55,1,0,0,0,0,0,0,0,0,0
