"treat","vs_12_update","vg_12_update","yearssincereg","post08reg","age_corrected","d_miss_age","hhinc_corrected","d_miss_hhinc","female","d_miss_gender","asian","black","latino","mideastern","nativeamer","d_miss_race","township_id","milwaukee"
1,0,0,3.81656408309937,0,0,1,44,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.7152636051178,0,0,1,43,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.79466128349304,0,0,1,43,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.83025336265564,0,0,1,44,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.95071864128113,0,0,1,58,0,0,0,0,1,0,0,0,0,87,1
0,1,0,3.96714568138123,0,20,0,43,0,1,0,1,0,0,0,0,0,87,1
1,0,0,4.0547571182251,0,0,1,24,0,1,0,0,1,0,0,0,0,87,1
0,1,1,3.88501024246216,0,0,1,47,0,0,0,1,0,0,0,0,0,87,1
1,1,1,3.91238880157471,0,0,1,47,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.97262144088745,0,0,1,47,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.84668040275574,0,0,1,33,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.83299112319946,0,0,1,42,0,0,0,0,1,0,0,0,0,87,1
1,0,1,4,0,22,0,47,0,1,0,1,0,0,0,0,0,87,1
0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,87,1
1,1,1,3.6769335269928,0,0,1,30,0,0,1,0,1,0,0,0,0,87,1
1,1,1,3.90143728256226,0,0,1,40,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.88227248191834,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.96167016029358,0,0,1,25,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.79192328453064,0,40,0,25,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.84668040275574,0,0,1,26,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.82477760314941,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.98631072044373,0,0,1,44,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.81382608413696,0,0,1,52,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.99178647994995,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.85489392280579,0,0,1,35,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.89869952201843,0,0,1,38,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.93155384063721,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.89322376251221,0,0,1,31,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.82477760314941,0,26,0,48,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.80835056304932,0,0,1,22,0,0,0,0,0,1,0,0,0,87,1
0,0,1,3.83572888374329,0,0,1,35,0,0,1,0,1,0,0,0,0,87,1
0,0,0,4.0739221572876,0,56,0,35,0,0,0,0,0,1,0,0,0,87,1
1,0,1,3.88227248191834,0,0,1,35,0,0,1,0,1,0,0,0,0,87,1
1,0,0,0.17248460650444,1,0,1,27,0,0,1,0,1,0,0,0,0,87,1
1,1,1,3.81930184364319,0,0,1,20,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.95893216133118,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.9452428817749,0,0,1,41,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.97809720039368,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.81108832359314,0,0,1,17,0,0,1,0,1,0,0,0,0,87,1
0,0,1,3.84394240379334,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
1,1,1,3.87132096290588,0,0,1,17,0,1,0,0,1,0,0,0,0,87,1
0,0,1,3.93976736068726,0,0,1,20,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.95893216133118,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.82477760314941,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.84668040275574,0,0,1,17,0,1,0,0,1,0,0,0,0,87,1
0,0,1,3.72621488571167,0,0,1,18,0,0,1,0,1,0,0,0,0,87,1
1,0,1,3.9452428817749,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.90691304206848,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.93155384063721,0,0,1,29,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.84668040275574,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
1,1,1,3.89048600196838,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.9479808807373,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.0191650390625,0,0,1,22,0,0,1,0,1,0,0,0,0,87,1
1,0,1,3.85215616226196,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.88774800300598,0,48,0,26,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.87132096290588,0,0,1,33,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.87405896186829,0,0,1,27,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.79466128349304,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
0,1,1,3.87405896186829,0,0,1,27,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.81108832359314,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.86858320236206,0,0,1,27,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.83025336265564,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.0191650390625,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.83572888374329,0,0,1,25,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.58384656906128,1,0,1,0,1,1,0,0,1,0,0,0,0,87,1
0,1,1,3.81656408309937,0,0,1,24,0,1,0,0,1,0,0,0,0,87,1
1,1,0,4,0,0,1,24,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.96167016029358,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.81930184364319,0,0,1,12,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.81656408309937,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.0219030380249,0,0,1,24,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.87953448295593,0,53,0,21,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.98904848098755,0,0,1,21,0,1,0,0,1,0,0,0,0,87,1
0,1,1,0.34223136305809,1,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.82477760314941,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.93976736068726,0,0,1,16,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.79192328453064,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.99726223945618,0,0,1,16,0,1,0,0,1,0,0,0,0,87,1
0,0,0,0.169746741652489,1,0,1,35,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.90691304206848,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.90417528152466,0,0,1,16,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.87132096290588,0,0,1,17,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.84394240379334,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
0,1,0,3.87679672241211,0,22,0,26,0,1,0,0,1,0,0,0,0,87,1
0,1,0,4.0547571182251,0,0,1,15,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.96167016029358,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.81108832359314,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.89322376251221,0,0,1,27,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.84394240379334,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.95619440078735,0,0,1,25,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.88227248191834,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.98631072044373,0,0,1,24,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.88227248191834,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.97809720039368,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.88227248191834,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.80835056304932,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.89322376251221,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.90691304206848,0,28,0,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.84394240379334,0,0,1,19,0,0,1,0,1,0,0,0,0,87,1
0,0,0,4.038330078125,0,0,1,20,0,0,0,0,1,0,0,0,0,87,1
0,1,1,3.9452428817749,0,0,1,33,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.86036968231201,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.81382608413696,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.9479808807373,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.84668040275574,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.88774800300598,0,0,1,14,0,1,0,0,1,0,0,0,0,87,1
1,1,1,3.84941816329956,0,0,1,20,0,1,0,0,1,0,0,0,0,87,1
0,0,0,4.06297063827515,0,0,1,23,0,0,1,0,1,0,0,0,0,87,1
0,0,1,4.00821352005005,0,0,1,23,0,1,0,0,1,0,0,0,0,87,1
0,0,1,4.00821352005005,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.93976736068726,0,0,1,23,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.87132096290588,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
0,0,0,4.04380559921265,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.90417528152466,0,0,1,23,0,0,1,0,1,0,0,0,0,87,1
0,1,1,3.83299112319946,0,0,1,23,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.88227248191834,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.93976736068726,0,0,1,14,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.82477760314941,0,0,1,23,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.83572888374329,0,0,1,23,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.9288158416748,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.96167016029358,0,65,0,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.99726223945618,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
0,0,0,4.0191650390625,0,0,1,23,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.84941816329956,0,0,1,23,0,0,0,1,0,0,0,0,0,87,1
1,0,0,3.93976736068726,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.13415479660034,0,0,1,32,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.79466128349304,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.95893216133118,0,0,1,19,0,0,1,0,1,0,0,0,0,87,1
0,1,1,3.84941816329956,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,1,1,3.83299112319946,0,0,1,26,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.80287480354309,0,0,1,35,0,1,0,0,0,1,0,0,0,87,1
1,1,1,3.82751536369324,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.95893216133118,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.86858320236206,0,0,1,26,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.9288158416748,0,0,1,15,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.83299112319946,0,22,0,38,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.94250512123108,0,0,1,26,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.6440794467926,0,0,1,20,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.83299112319946,0,0,1,25,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.92607808113098,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.84668040275574,0,0,1,30,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.93976736068726,0,0,1,29,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.87132096290588,0,0,1,25,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.95071864128113,0,0,1,25,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.9479808807373,0,0,1,35,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.95893216133118,0,24,0,47,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.92334008216858,0,0,1,33,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.79192328453064,0,0,1,35,0,1,0,0,1,0,0,0,0,87,1
0,0,0,4.0355920791626,0,0,1,29,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.86584520339966,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.00821352005005,0,0,1,27,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.90143728256226,0,0,1,27,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.82751536369324,0,0,1,27,0,1,0,0,1,0,0,0,0,87,1
0,0,0,4.00821352005005,0,0,1,27,0,0,1,0,1,0,0,0,0,87,1
0,1,0,3.88501024246216,0,0,1,25,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.86310744285584,0,0,1,29,0,0,0,0,1,0,0,0,0,87,1
0,0,0,4.02464056015015,0,0,1,27,0,1,0,0,1,0,0,0,0,87,1
0,1,1,3.97809720039368,0,0,1,29,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.86584520339966,0,0,1,29,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.0027379989624,0,0,1,16,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.79192328453064,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.95893216133118,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
0,1,1,3.66324424743652,0,0,1,22,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.13141679763794,0,0,1,16,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.88227248191834,0,0,1,19,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.91238880157471,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.90417528152466,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,1,1,3.95893216133118,0,0,1,30,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.9479808807373,0,0,1,16,0,1,0,0,1,0,0,0,0,87,1
0,1,0,3.98904848098755,0,0,1,58,0,1,0,0,1,0,0,0,0,87,1
1,1,1,3.83025336265564,0,41,0,19,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.89048600196838,0,0,1,30,0,1,0,0,1,0,0,0,0,87,1
1,1,0,0.17248460650444,1,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.83572888374329,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.86310744285584,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.99726223945618,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.87953448295593,0,42,0,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.83025336265564,0,0,1,30,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.99726223945618,0,0,1,30,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.86310744285584,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.79739904403687,0,0,1,19,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.79466128349304,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.90143728256226,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.86584520339966,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.87405896186829,0,0,1,30,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.99726223945618,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.79466128349304,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.9452428817749,0,0,1,19,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.86036968231201,0,0,1,32,0,0,1,0,1,0,0,0,0,87,1
1,0,1,3.86036968231201,0,0,1,32,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.00547552108765,0,0,1,19,0,1,0,0,1,0,0,0,0,87,1
0,1,0,0.131416842341423,1,0,1,30,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.96167016029358,0,0,1,19,0,0,1,0,1,0,0,0,0,87,1
0,1,0,3.79466128349304,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.11772775650024,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.88501024246216,0,0,1,30,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.87405896186829,0,0,1,19,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.86310744285584,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,1,1,4.00821352005005,0,0,1,19,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.96167016029358,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.79192328453064,0,26,0,26,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.9835729598999,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.88227248191834,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.85763168334961,0,0,1,20,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.0547571182251,0,0,1,19,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.93976736068726,0,0,1,15,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.89048600196838,0,0,1,15,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.79192328453064,0,0,1,25,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.6960985660553,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.88501024246216,0,0,1,15,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.04106760025024,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.95071864128113,0,0,1,15,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.02464056015015,0,0,1,17,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.83025336265564,0,0,1,17,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.81108832359314,0,0,1,15,0,0,0,0,1,0,0,0,0,87,1
1,1,0,3.84668040275574,0,0,1,15,0,0,0,0,1,0,0,0,0,87,1
0,0,1,3.79192328453064,0,0,1,15,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.79192328453064,0,0,1,15,0,0,0,0,1,0,0,0,0,87,1
0,1,0,3.93155384063721,0,0,1,17,0,0,1,0,1,0,0,0,0,87,1
1,0,0,4.00547552108765,0,0,1,11,0,0,0,0,1,0,0,0,0,87,1
0,0,0,4.0027379989624,0,0,1,11,0,0,1,0,1,0,0,0,0,87,1
0,1,1,3.84941816329956,0,0,1,18,0,1,0,0,1,0,0,0,0,87,1
1,0,1,3.88501024246216,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.96988368034363,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.83299112319946,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.87132096290588,0,49,0,30,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.86858320236206,0,0,1,11,0,1,0,0,1,0,0,0,0,87,1
0,0,1,0.145106092095375,1,0,1,27,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.84668040275574,0,0,1,17,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.79739904403687,0,0,1,11,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.79466128349304,0,0,1,11,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.83572888374329,0,0,1,11,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.90965104103088,0,0,1,25,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.89048600196838,0,0,1,24,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.96167016029358,0,49,0,25,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.80835056304932,0,0,1,22,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.82477760314941,0,0,1,18,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.85489392280579,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
1,0,1,3.9452428817749,0,0,1,18,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.79739904403687,0,53,0,21,0,0,0,0,1,0,0,0,0,87,1
1,1,1,4.11772775650024,0,0,1,11,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.87132096290588,0,0,1,21,0,0,0,0,1,0,0,0,0,87,1
1,0,0,4.0027379989624,0,0,1,30,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.87132096290588,0,0,1,32,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.84668040275574,0,0,1,16,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.80561256408691,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.90691304206848,0,0,1,16,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.6413414478302,0,0,1,22,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.82203960418701,0,0,1,25,0,0,1,0,1,0,0,0,0,87,1
1,0,0,3.84394240379334,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.81108832359314,0,0,1,21,0,1,0,0,1,0,0,0,0,87,1
1,1,1,3.85215616226196,0,0,1,25,0,0,0,0,1,0,0,0,0,87,1
1,1,1,3.79192328453064,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.84394240379334,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.87132096290588,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
0,0,0,4.0136890411377,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
0,0,1,4,0,22,0,33,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.89048600196838,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.87132096290588,0,0,1,22,0,0,0,0,1,0,0,0,0,87,1
1,0,1,4,0,0,1,18,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.9452428817749,0,0,1,18,0,0,0,0,1,0,0,0,0,87,1
1,0,1,3.82751536369324,0,0,1,27,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.82751536369324,0,0,1,18,0,0,1,0,1,0,0,0,0,87,1
0,0,0,3.86310744285584,0,0,1,31,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.92607808113098,0,0,1,18,0,1,0,0,1,0,0,0,0,87,1
1,0,0,3.88774800300598,0,0,1,18,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.67419576644897,0,0,1,15,0,1,0,0,1,0,0,0,0,87,1
0,0,0,4.14236831665039,0,0,1,20,0,0,0,0,1,0,0,0,0,87,1
1,0,0,3.9835729598999,0,0,1,32,0,0,0,0,0,1,0,0,0,87,1
0,0,0,4,0,0,1,25,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.88774800300598,0,58,0,50,0,1,0,0,0,0,0,0,1,87,1
0,0,0,3.65503072738647,0,0,1,36,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.91238880157471,0,23,0,43,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.80835056304932,0,0,1,41,0,0,1,0,0,1,0,0,0,87,1
0,0,0,3.97809720039368,0,0,1,37,0,1,0,0,0,1,0,0,0,87,1
1,0,0,4.04380559921265,0,0,1,37,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.79739904403687,0,0,1,37,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.84668040275574,0,0,1,48,0,0,1,0,0,1,0,0,0,87,1
1,0,0,4.08487319946289,0,38,0,48,0,1,0,0,0,0,0,0,0,87,1
1,0,0,3.85489392280579,0,0,1,33,0,1,0,0,1,0,0,0,0,87,1
1,0,0,4.12320327758789,0,0,1,16,0,0,1,0,1,0,0,0,0,87,1
1,0,0,4.04654359817505,0,0,1,28,0,0,1,0,0,1,0,0,0,87,1
1,0,0,3.82751536369324,0,0,1,20,0,1,0,0,0,1,0,0,0,87,1
1,0,1,4.0164270401001,0,0,1,21,0,1,0,0,0,1,0,0,0,87,1
0,0,1,3.98904848098755,0,0,1,22,0,1,0,0,0,1,0,0,0,87,1
1,0,0,3.95071864128113,0,0,1,21,0,0,1,0,1,0,0,0,0,87,1
1,0,0,4.0027379989624,0,0,1,28,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.81108832359314,0,0,1,24,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.95893216133118,0,0,1,21,0,0,1,0,0,1,0,0,0,87,1
1,0,0,3.98904848098755,0,0,1,22,0,1,0,0,0,1,0,0,0,87,1
1,0,0,4.00547552108765,0,0,1,21,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.83299112319946,0,0,1,12,0,0,0,0,1,0,0,0,0,87,1
0,0,0,3.88774800300598,0,0,1,28,0,1,0,0,0,1,0,0,0,87,1
1,0,1,4.07665967941284,0,0,1,20,0,1,0,0,0,0,0,0,0,87,1
0,0,0,3.99178647994995,0,0,1,23,0,0,0,0,0,1,0,0,0,87,1
1,0,1,3.93702936172485,0,0,1,29,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.86584520339966,0,0,1,20,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.93702936172485,0,0,1,22,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.95071864128113,0,0,1,42,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.81108832359314,0,0,1,17,0,0,1,0,0,1,0,0,0,87,1
0,0,1,3.85489392280579,0,0,1,31,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.88774800300598,0,0,1,28,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.92607808113098,0,0,1,42,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.88227248191834,0,0,1,20,0,1,0,0,1,0,0,0,0,87,1
0,0,0,3.81382608413696,0,52,0,25,0,0,0,0,0,1,0,0,0,87,1
1,0,0,3.88501024246216,0,0,1,25,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.85489392280579,0,0,1,20,0,1,0,0,0,1,0,0,0,87,1
0,0,0,4.0027379989624,0,0,1,25,0,1,0,0,0,1,0,0,0,87,1
0,0,0,3.82203960418701,0,0,1,25,0,0,1,0,0,1,0,0,0,87,1
1,1,1,4.07665967941284,0,0,1,25,0,0,0,0,0,1,0,0,0,87,1
0,0,0,4.09582471847534,0,0,1,31,0,0,1,0,0,1,0,0,0,87,1
1,0,0,3.9479808807373,0,0,1,22,0,0,0,0,0,1,0,0,0,87,1
0,0,0,3.84394240379334,0,0,1,21,0,1,0,0,0,1,0,0,0,87,1
0,1,1,3.92334008216858,0,0,1,23,0,1,0,0,1,0,0,0,0,87,1
0,0,0,4.08487319946289,0,0,1,21,0,1,0,0,0,1,0,0,0,87,1
