GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
8600000US48167,48167,ZCTA5 48167,9097,331,101174,5250,83.1,2.1,98091,5637,36.9,3.1,16168,4770,26.0,2.3,19858,1201,1.5,0.6,10670,1964,1.1,0.9,6923,3546,21.1,1.9,25881,2757,5829,318,125615,7722,11.1,1.9,65986,7213,32.9,3.6,115521,18266,31.5,3.1,148369,10676,11.1,2.9,90526,12929,11.8,2.8,168049,20197,1.6,1.2,229595,71206,22085,889,42343,2279,87.8,2.7,43110,2442,3.3,1.2,54438,21890,0.1,0.1,34182,457,6.0,1.7,34690,7269,0.1,0.2,,,0.6,0.4,14839,13466,2.1,1.5,20566,8326,3.6,1.4,21171,6613,84.8,2.9,43889,2529,25.4,,,,27.3,,,,19.2,,,
8600000US48168,48168,ZCTA5 48168,7232,257,156354,10718,82.5,2.0,159935,12793,48.7,3.5,14941,3343,26.0,2.2,21654,1274,2.4,1.2,9941,2482,1.4,0.8,6703,5734,24.1,2.6,39022,5296,5671,242,175009,11154,10.8,1.9,79942,17824,30.6,3.6,163184,20099,41.6,3.6,209666,21580,6.4,1.9,137491,33915,8.7,1.8,202534,36965,2.0,1.3,147082,43338,21405,579,54365,4401,79.5,2.6,56635,4887,5.7,1.4,29634,13586,0.2,0.2,53709,64511,12.8,2.5,52986,16372,0.0,0.1,,,0.0,0.1,,,1.7,0.8,37231,41408,2.5,1.0,44909,17418,77.2,2.5,56899,4988,21.3,,,,21.5,,,,17.3,,,
8600000US48169,48169,ZCTA5 48169,7940,270,89736,4989,83.0,2.3,85507,4296,27.2,2.9,20891,13672,26.4,2.8,19584,1142,2.4,1.2,10611,3285,1.3,0.6,4733,1774,22.9,1.9,25272,2068,6457,228,93784,4378,11.9,2.0,56774,9838,28.7,3.9,78328,11589,40.1,3.9,109015,6109,8.2,2.0,79131,8384,9.5,2.2,136476,16245,1.5,0.9,84762,20130,21086,595,34127,1968,98.0,0.8,34376,1996,0.1,0.1,,,0.3,0.3,10893,17896,0.3,0.3,,,0.0,0.1,,,0.2,0.2,37230,17106,1.2,0.6,17910,12375,0.9,0.5,40524,20173,97.3,0.9,34320,2032,22.3,,,,21.9,,,,16.6,,,
8600000US48170,48170,ZCTA5 48170,15876,315,102500,3589,79.0,1.5,103893,4574,38.3,2.1,14438,3898,30.4,1.5,20260,841,1.2,0.5,12332,4130,1.3,0.4,4734,3850,24.9,1.6,28144,2293,10706,293,124857,5231,14.7,1.8,70125,10482,30.8,2.7,118569,13514,35.3,3.0,141145,6004,7.0,1.5,142689,32698,10.5,1.4,152227,12270,1.8,0.8,130702,44264,39751,501,41777,1501,93.5,1.1,42052,1614,1.6,0.7,28693,9467,0.1,0.1,64510,8825,3.1,0.6,46031,7162,0.0,0.1,,,0.3,0.2,48758,34854,1.5,0.4,26717,8636,1.9,0.7,36177,13457,92.1,1.1,42174,1641,23.6,,,,23.3,,,,17.5,,,
8600000US48173,48173,ZCTA5 48173,4633,208,75376,4199,77.7,3.4,77868,5049,20.7,3.2,6093,2125,31.3,3.3,19319,1706,2.3,1.1,15731,5644,0.4,0.6,4418,5,24.6,3.6,21214,2134,3399,177,83244,4539,15.9,3.6,46305,4490,26.8,4.9,67579,6047,37.2,4.8,106417,7403,7.6,3.1,65460,12159,9.0,2.8,106229,12628,3.5,2.1,103439,12365,12492,289,29034,1716,92.2,2.7,29242,1683,2.8,1.3,27189,2643,0.4,0.5,34091,12317,1.8,1.7,19472,14988,0.9,1.3,24159,2298,0.8,1.1,,,1.1,0.6,38751,30443,4.2,1.7,25325,5918,88.9,3.2,29425,1724,25.4,,,,26.0,,,,19.7,,,
8600000US48174,48174,ZCTA5 48174,11696,394,53899,2684,76.2,2.1,56482,3108,14.9,1.9,6896,3250,26.1,2.1,15577,865,5.5,1.4,9057,1470,4.5,1.4,2450,683,20.4,1.8,17436,1694,7631,296,62730,3747,15.8,2.5,27689,3642,35.7,3.7,48373,4720,27.8,3.0,90560,8785,10.7,2.2,63064,6612,7.3,1.9,97313,7525,2.7,1.1,75503,13606,31248,746,21072,1052,58.2,2.4,23543,1569,33.8,2.6,18378,1641,0.8,0.4,23979,13458,2.8,1.4,20234,7483,0.0,0.1,,,1.0,0.6,12977,10990,3.4,1.0,7883,3110,2.1,0.7,22534,6668,56.8,2.4,23587,1605,29.0,,,,28.7,,,,21.8,,,
8600000US48176,48176,ZCTA5 48176,7820,252,97542,5069,83.6,2.0,94203,4221,39.5,3.3,12875,7747,25.3,2.0,19635,1363,1.9,1.2,8557,3686,1.0,0.6,3342,2655,24.5,2.5,29316,3299,5563,243,114224,6979,10.7,2.3,62046,8116,30.4,3.8,105825,16199,39.5,4.0,124823,6893,4.5,1.6,100687,18057,14.5,2.5,145582,11942,0.4,0.4,118742,21461,20375,615,37763,2207,93.7,1.8,38265,2372,1.2,0.7,30447,18810,0.2,0.2,,,2.8,1.2,41976,14751,0.0,0.1,,,0.4,0.3,27459,18609,1.7,0.9,14113,5564,2.9,1.3,22838,5209,91.9,2.1,38579,2434,18.2,,,,17.7,,,,13.7,,,
8600000US48177,48177,ZCTA5 48177,83,50,43822,23238,100.0,25.6,37593,25183,0.0,25.6,,,13.3,17.4,17527,11,0.0,25.6,,,0.0,25.6,,,0.0,25.6,,,74,48,40891,24628,0.0,28.0,,,89.2,23.7,,,10.8,23.7,,,0.0,28.0,,,0.0,28.0,,,0.0,28.0,,,244,160,15149,8507,100.0,9.7,15149,8507,0.0,9.7,,,0.0,9.7,,,0.0,9.7,,,0.0,9.7,,,0.0,9.7,,,0.0,9.7,,,0.0,9.7,,,100.0,9.7,15149,8507,50.6,,,,44.6,,,,29.3,,,
8600000US48178,48178,ZCTA5 48178,11077,316,88577,4027,76.6,2.1,89662,4264,32.3,2.4,20434,8352,30.3,2.5,18368,1111,2.3,1.2,8728,2271,1.6,0.8,4363,2456,24.0,1.9,23574,2580,8355,268,104228,4620,14.5,2.2,63630,12938,25.6,3.0,96342,12747,40.3,3.2,117866,7289,7.2,1.7,96713,16221,10.2,1.9,128000,9997,2.2,0.9,128321,20735,29173,728,33851,1363,95.8,1.3,34275,1455,0.6,0.4,41943,23828,0.4,0.4,17352,7180,1.4,0.8,36346,14405,0.0,0.1,,,0.5,0.4,9253,3970,1.4,0.6,10695,5557,1.8,0.8,19990,9406,94.8,1.3,34369,1493,20.9,,,,21.3,,,,14.5,,,
8600000US48179,48179,ZCTA5 48179,1198,101,75615,9344,75.4,4.9,79607,9750,24.6,4.2,6099,3568,29.6,4.6,16935,1634,3.4,2.4,14120,5863,0.3,0.5,4150,68,28.6,6.1,20631,3981,870,81,91112,11898,10.6,3.4,45237,8122,26.0,6.4,67838,11026,34.5,8.2,88199,8394,11.6,5.4,78750,13597,16.2,6.8,175099,48272,1.1,1.1,67200,16966,3069,225,29404,3059,97.9,1.8,29485,3115,0.0,0.8,,,0.7,1.1,,,0.0,0.8,,,0.0,0.8,,,0.9,0.9,41982,17352,0.5,0.5,14953,7794,5.5,2.8,25874,16008,93.4,2.9,29818,3139,22.0,,,,22.5,,,,13.8,,,
8600000US48180,48180,ZCTA5 48180,23544,493,51659,1764,74.2,1.7,51801,2141,15.9,1.3,6886,1489,31.1,1.4,16719,591,5.6,1.0,8757,1191,4.8,0.7,3739,650,24.8,1.6,17673,1182,16189,391,57197,2113,19.3,2.0,32076,2512,38.9,2.9,44178,3922,21.0,2.1,79902,3605,11.1,1.7,66186,6554,7.3,1.2,105525,8763,2.4,0.8,82441,15849,63332,82,20227,743,77.0,1.7,22335,764,16.4,1.6,13129,2203,0.3,0.1,16635,6852,1.2,0.5,19432,5915,0.0,0.1,,,2.1,0.7,17015,4969,2.8,0.5,7239,2408,5.5,0.9,17225,3233,74.3,1.7,22403,767,28.9,,,,28.8,,,,20.9,,,
8600000US48182,48182,ZCTA5 48182,8011,259,73903,3128,75.4,2.2,75809,3038,26.6,2.7,10197,4757,33.5,2.4,18220,969,2.6,1.3,9598,1775,1.5,0.9,4429,2361,27.7,2.7,21461,1920,6091,217,84287,3898,16.8,2.7,46452,5783,28.1,4.1,66890,4124,34.5,4.1,100773,8048,5.6,1.7,105887,25064,13.7,2.4,116595,10286,1.2,0.7,77013,20768,21732,535,27443,1266,97.8,0.8,27319,1249,0.4,0.3,36520,15631,0.0,0.1,,,0.8,0.6,34347,23786,0.0,0.1,,,0.1,0.1,16427,8435,0.8,0.5,31238,13376,2.0,1.1,24930,12811,95.9,1.4,27363,1300,23.9,,,,22.9,,,,17.0,,,
8600000US48183,48183,ZCTA5 48183,16572,412,69734,2120,75.6,1.6,72018,2873,24.8,1.9,8796,2531,31.5,1.9,18090,680,3.4,0.8,10894,1746,1.3,0.5,3096,1079,25.5,1.8,20467,2173,11093,325,81758,2518,15.6,1.8,44318,4103,35.2,2.8,62030,3702,28.7,2.3,107751,6361,8.0,1.3,78628,9516,10.5,1.6,128914,8623,2.0,0.8,114067,21698,42434,599,28085,842,90.3,1.4,28948,897,4.8,1.1,20677,6328,0.3,0.2,34722,10913,1.8,0.5,22807,8915,0.0,0.1,,,1.1,0.5,26470,5465,1.6,0.8,7447,3667,4.5,1.0,20078,3990,87.1,1.5,29345,890,26.2,,,,26.2,,,,19.6,,,
8600000US48184,48184,ZCTA5 48184,6859,272,49546,2709,70.1,2.8,52790,3261,16.8,2.0,4477,1651,33.3,2.3,16548,1008,6.8,1.6,9338,1274,2.2,1.0,2613,779,23.2,2.9,17046,1888,4304,210,56706,3044,21.3,3.3,36447,4087,35.4,4.7,45637,4266,27.1,3.9,73057,6538,6.7,2.4,60040,9335,6.6,2.5,101701,12517,2.9,1.7,77877,20288,17801,62,20134,961,77.2,3.3,22116,1223,16.4,2.9,14150,2202,0.1,0.2,,,2.2,1.1,11825,4012,0.0,0.1,,,0.8,0.6,22437,16638,3.3,1.2,7709,6677,3.2,1.4,17901,4730,75.2,3.2,22174,1232,26.3,,,,24.9,,,,20.9,,,
8600000US48185,48185,ZCTA5 48185,21215,434,54300,1994,73.5,1.7,57029,2431,20.0,1.6,8099,4862,32.0,1.3,16799,561,4.0,1.0,7652,838,2.5,0.8,3027,1248,23.1,1.7,16730,1113,11507,442,66904,3064,15.7,1.9,35200,6434,34.4,2.8,55267,5447,29.6,3.0,86703,5721,10.6,2.1,59152,7404,6.7,1.4,124019,17669,3.1,1.1,71077,14157,47031,965,25433,1085,74.4,2.0,27084,1134,17.8,2.1,18235,2602,0.4,0.3,13555,6570,5.0,1.0,27555,6739,0.0,0.1,,,0.5,0.4,39224,23749,1.8,0.6,21862,4895,3.3,0.9,26362,6590,72.0,2.0,27172,1140,24.3,,,,23.2,,,,19.3,,,
8600000US48186,48186,ZCTA5 48186,13745,345,55471,2118,75.5,1.8,57692,2831,18.8,1.9,5392,1345,29.8,1.6,16313,606,4.3,1.0,8573,1313,3.4,0.9,2907,551,23.5,1.9,15765,1254,9128,337,62724,2870,16.2,2.2,33471,3351,35.1,2.9,45875,2903,27.7,2.6,89024,7069,11.6,1.9,59358,4731,8.4,1.7,103306,7094,1.1,0.5,93968,20935,37235,966,21403,787,76.6,2.2,22461,1084,16.6,2.0,18207,1869,0.5,0.2,17343,11804,2.3,0.8,24716,5747,0.0,0.1,,,0.7,0.4,25281,21814,3.4,0.9,10534,3957,2.6,0.9,18323,7024,75.1,2.3,22537,1106,24.7,,,,24.4,,,,18.9,,,
8600000US48187,48187,ZCTA5 48187,16807,335,89071,3025,84.5,1.2,90634,3026,30.2,1.8,7752,1949,22.6,1.3,18383,748,2.1,0.6,10881,1669,2.1,0.7,2770,595,19.2,1.4,23752,3338,12221,331,103026,3772,8.9,1.1,51205,7156,29.4,2.3,78176,5059,37.3,2.1,129825,6437,8.8,1.5,78482,7080,13.1,1.7,131156,14657,2.4,0.8,120248,22869,48049,724,31963,1111,76.3,1.8,33485,1229,8.3,1.5,24176,3588,0.1,0.1,40922,23432,12.1,1.1,30802,3445,0.0,0.1,,,0.8,0.5,20890,8322,2.5,0.7,19589,6502,3.3,1.0,22414,5002,73.7,2.1,33855,1327,22.2,,,,23.3,,,,16.1,,,
8600000US48188,48188,ZCTA5 48188,14041,265,101322,4288,90.3,1.4,97501,4107,29.8,2.2,12428,5650,17.4,1.6,18408,1126,1.7,0.5,8859,2281,0.9,0.4,2715,1508,17.1,1.7,30998,4369,10426,287,113283,4893,6.2,1.2,59271,10696,30.3,3.4,91027,9263,41.6,3.3,136269,7094,7.9,1.9,89508,12228,12.2,2.0,134852,10389,1.7,0.8,101634,18581,40572,721,35649,1597,69.1,2.0,36170,2030,8.8,1.7,40492,5820,0.2,0.2,18396,7113,18.9,1.8,34290,3674,0.2,0.3,,,0.4,0.4,24868,16718,2.4,0.9,17623,8634,2.9,1.0,25785,9728,66.6,2.0,36474,1995,18.6,,,,17.3,,,,14.7,,,
8600000US48189,48189,ZCTA5 48189,5461,284,79411,4310,84.3,2.3,78221,4317,27.2,4.1,10047,3178,23.6,3.0,18091,1614,1.0,0.7,8426,3442,0.9,0.9,3484,1550,18.7,2.7,21747,2962,3851,214,92106,5021,12.6,2.7,55082,10006,27.6,4.9,73450,8293,37.9,5.0,110053,11178,6.7,2.4,64840,15736,13.7,2.9,125721,11181,1.5,0.9,106781,17372,13965,709,31429,1696,95.5,1.9,31999,1726,0.4,0.3,32463,35243,0.4,0.4,24092,9215,0.8,0.6,47953,16492,0.0,0.2,,,0.6,0.6,14964,12684,2.3,1.5,7414,4376,1.1,0.7,15782,7925,95.1,1.9,32136,1721,19.4,,,,20.7,,,,14.1,,,
8600000US48190,48190,ZCTA5 48190,20,24,,,45.0,55.0,,,100.0,58.2,,,100.0,58.2,,,0.0,58.2,,,0.0,58.2,,,100.0,58.2,,,20,24,,,55.0,55.0,,,45.0,55.0,,,0.0,58.2,,,0.0,58.2,,,0.0,58.2,,,0.0,58.2,,,41,47,22349,3376,100.0,40.6,22349,3376,0.0,40.6,,,0.0,40.6,,,0.0,40.6,,,0.0,40.6,,,0.0,40.6,,,0.0,40.6,,,0.0,40.6,,,100.0,40.6,22349,3376,100.0,,,,100.0,,,,73.2,,,
8600000US48191,48191,ZCTA5 48191,1307,131,69005,7333,77.0,7.7,67464,8011,20.0,5.8,16234,10992,37.3,9.6,18881,2701,3.4,4.4,10424,4034,2.1,2.3,568,491,30.8,9.9,16523,3997,1056,123,72315,8031,19.9,8.6,,,38.2,8.8,,,28.4,7.8,,,6.7,3.8,,,5.4,3.7,,,1.4,1.8,,,3543,426,25700,3067,90.7,4.4,25417,3358,5.9,4.3,30224,11210,0.6,0.8,,,1.6,1.5,,,0.0,0.7,,,1.0,1.0,44306,45084,0.3,0.5,,,2.0,2.8,,,89.3,5.3,25654,3483,26.5,,,,25.7,,,,19.1,,,
8600000US48192,48192,ZCTA5 48192,10710,303,60131,2644,72.6,2.7,65372,3111,24.0,2.5,8018,3004,33.0,2.3,15728,898,3.2,0.8,11341,2814,2.7,1.0,4568,2440,23.2,2.4,15849,1656,6454,253,73696,4318,17.1,3.1,35913,7357,29.4,3.7,55719,5540,31.2,4.6,96171,5743,9.6,2.1,75986,13031,11.1,2.3,109075,11366,1.6,1.0,111954,25009,26073,30,25706,1265,95.9,1.1,25926,1230,1.4,0.7,18914,14684,0.5,0.4,37330,33344,0.4,0.4,16818,11585,0.0,0.1,,,0.4,0.3,13976,10284,1.2,0.5,18249,11484,5.1,2.4,17581,3934,91.4,2.5,26332,1258,29.3,,,,28.6,,,,22.1,,,
8600000US48193,48193,ZCTA5 48193,5910,262,65321,4123,72.4,3.2,68169,5256,22.1,3.0,7244,2201,37.1,3.2,18174,1063,2.7,1.5,9946,1301,0.7,0.6,2161,1524,26.6,3.5,20820,2345,4022,208,75512,5481,18.9,3.5,43621,7797,32.7,4.7,56308,6449,26.9,4.2,95411,9423,6.3,2.2,83055,23679,13.3,3.4,121964,15890,1.9,1.5,93751,20317,15813,525,25196,1597,90.8,2.6,26049,1529,3.6,1.9,13183,3553,0.5,0.7,10934,3349,2.7,1.4,32136,14706,0.4,0.5,,,0.2,0.2,12469,8411,1.8,0.8,4130,3689,5.2,2.6,12733,8793,86.6,3.5,26637,1579,28.0,,,,29.7,,,,23.6,,,
8600000US48195,48195,ZCTA5 48195,12773,335,55568,2177,69.2,2.1,59820,2899,22.2,2.2,5434,1206,36.5,1.8,17398,699,4.2,1.3,9149,1353,2.5,0.8,4804,2115,26.4,1.9,16691,1413,7274,240,70045,2590,17.1,2.0,42659,4746,32.7,3.1,54280,3440,27.0,2.9,90614,5250,11.1,2.4,76822,7182,10.6,1.9,102724,8307,1.5,0.9,76333,22175,30035,40,24361,921,90.8,1.5,24151,871,4.4,0.8,22709,3408,0.2,0.1,3031,2786,2.1,0.9,38761,14063,0.0,0.1,,,1.1,0.6,27845,15335,1.4,0.7,21928,13507,5.4,1.4,22675,4781,86.6,1.8,24289,883,26.4,,,,25.6,,,,18.8,,,
8600000US48197,48197,ZCTA5 48197,23796,544,63523,1869,84.6,1.3,62764,2104,19.9,1.6,7717,2169,20.2,1.4,16614,802,3.1,0.6,8710,1088,3.5,0.7,2866,615,14.9,1.3,22582,2253,12908,526,82085,3005,9.8,1.6,43689,8512,32.7,2.6,61995,4889,37.4,2.9,108066,5002,10.3,1.8,55612,5822,7.9,1.6,116739,10061,1.8,0.8,116761,37117,60495,1195,26071,845,64.1,1.5,28982,955,24.4,1.3,21903,1661,0.5,0.4,20744,24129,4.6,0.7,24868,3726,0.0,0.1,,,1.3,0.6,11970,5058,5.1,0.9,14557,4089,6.0,1.1,17104,3310,60.3,1.6,29525,1013,24.6,,,,24.0,,,,19.8,,,
8600000US48198,48198,ZCTA5 48198,15536,355,56646,2814,80.5,1.7,55002,3306,16.3,1.8,10611,4409,26.3,1.8,16041,911,5.8,1.3,9214,943,4.8,1.2,3435,960,21.2,1.8,19961,2733,9352,337,65314,4565,14.2,2.4,36359,4036,38.4,3.2,46144,5579,27.6,3.2,86199,5706,10.2,2.0,56172,6773,7.3,1.9,150685,52186,2.2,0.9,81399,19640,38356,880,23529,1250,53.7,2.5,26260,1443,36.0,2.4,18677,2015,0.7,0.3,10241,3609,2.9,1.1,56540,28475,0.0,0.1,,,1.1,0.7,11875,7817,5.6,1.2,15369,9446,3.9,1.0,12406,2585,51.5,2.3,26796,1474,30.6,,,,32.3,,,,24.8,,,
8600000US48201,48201,ZCTA5 48201,5893,311,26907,2706,50.6,3.3,39284,5052,7.6,1.8,3946,2446,32.0,3.3,10040,700,17.5,3.0,6858,597,7.2,2.1,2742,648,10.7,2.8,12774,2492,1295,193,45961,10702,31.0,7.8,,,43.6,8.3,,,14.9,5.8,,,5.2,3.7,,,1.2,1.4,,,4.1,2.9,,,10347,643,16589,1563,22.9,3.6,22490,3663,66.0,3.5,14204,1925,0.3,0.5,,,8.5,2.4,19712,5719,0.0,0.2,,,0.7,0.6,23554,24389,1.6,0.9,12192,6186,2.0,0.9,21563,8269,22.4,3.5,22530,3719,33.2,,,,38.5,,,,29.9,,,
8600000US48202,48202,ZCTA5 48202,7328,350,34176,2705,58.5,3.7,44572,4060,7.5,1.5,3892,1398,29.0,2.8,11879,875,12.9,2.3,7461,714,8.7,2.0,2505,608,14.6,2.7,15627,2364,2922,308,47437,5313,25.7,5.4,15836,4260,43.0,5.9,39200,5464,12.1,3.8,99141,17971,12.2,4.2,57653,15657,2.3,1.8,139413,71474,4.8,2.3,89912,32421,16368,1106,16523,1312,9.2,1.7,27506,5781,83.2,3.0,15524,1355,0.1,0.1,,,3.6,1.5,15806,7037,0.0,0.2,,,0.4,0.4,11008,11860,3.5,1.9,11813,4772,0.4,0.4,9975,13950,9.1,1.7,27638,5884,37.3,,,,39.8,,,,30.8,,,
8600000US48203,48203,ZCTA5 48203,10946,489,32736,2015,60.9,2.9,36219,2647,5.7,1.4,6217,2624,34.3,2.7,12825,710,14.5,2.2,7780,733,10.3,1.7,4583,782,17.9,1.8,15104,2031,6081,314,39732,2851,26.2,3.4,20109,3264,47.6,4.2,32935,4218,8.5,2.1,95625,15451,11.4,2.6,60069,13328,2.9,1.4,62367,13768,3.4,1.6,58406,12282,29682,1188,13265,823,6.4,1.2,18997,4890,91.2,1.4,12878,796,0.2,0.2,15863,6415,0.2,0.2,24910,20664,0.0,0.1,,,0.7,0.5,15193,10600,1.3,0.9,8610,7834,0.7,0.5,18735,12711,6.4,1.2,19117,4940,42.4,,,,43.5,,,,34.7,,,
8600000US48204,48204,ZCTA5 48204,10103,433,32895,2257,55.2,3.0,33402,2409,5.8,1.2,17843,20141,41.6,2.9,13916,813,13.7,2.2,8113,674,10.5,2.0,3317,780,26.7,2.7,16453,1868,5835,362,37359,2734,34.3,3.3,22595,2386,42.5,4.2,36451,3246,7.8,2.1,87239,17683,11.4,2.9,46026,6590,0.7,0.6,80380,25746,3.3,1.2,46227,14232,28394,1566,12712,976,1.3,0.6,13525,3715,97.3,0.8,12677,971,0.1,0.1,,,0.1,0.1,18556,6610,0.0,0.1,,,0.5,0.4,19112,34299,0.8,0.4,12082,6347,1.0,0.5,12957,3739,0.9,0.3,12607,5294,42.3,,,,45.9,,,,31.6,,,
8600000US48205,48205,ZCTA5 48205,13844,567,38808,2177,69.5,2.6,42254,2554,6.5,1.3,7229,6196,24.4,2.1,13312,932,12.9,2.0,7605,675,11.0,1.9,3687,569,18.2,1.8,15845,2224,9578,495,40777,2857,25.4,3.4,18286,3367,44.9,3.5,34995,3181,11.0,2.1,77887,9956,12.3,2.0,50070,5967,3.2,1.0,98353,11848,3.2,1.3,78596,17147,44083,1946,13235,851,4.9,0.9,17880,3206,91.1,1.4,13106,936,0.0,0.1,,,1.6,0.6,11595,4573,0.0,0.1,,,0.6,0.5,13071,7103,1.7,0.9,7867,3273,0.6,0.5,9336,5204,4.9,0.9,17954,3219,51.9,,,,51.6,,,,36.0,,,
8600000US48206,48206,ZCTA5 48206,8321,358,33208,2666,61.1,3.6,36800,3542,4.9,1.4,10155,5142,32.6,3.5,14172,1150,14.1,2.2,8350,823,9.9,2.2,2522,586,20.6,2.9,14661,1939,4581,312,39061,3911,24.3,4.0,19280,3604,49.5,4.1,35836,6108,7.3,2.3,84333,16106,14.3,3.7,49772,6630,1.9,1.2,77811,37451,2.6,1.3,70236,12843,23046,1398,13419,1326,2.3,1.1,11129,4035,95.3,1.3,13538,1379,0.1,0.1,31671,22177,0.2,0.5,3322,1842,0.0,0.1,,,0.0,0.1,2360,15007,2.0,0.9,10306,5504,0.7,0.7,7049,5204,1.6,0.6,12712,5323,38.1,,,,45.2,,,,29.9,,,
8600000US48207,48207,ZCTA5 48207,10474,357,35008,2848,56.2,2.7,42231,4298,8.4,1.5,11293,4142,32.9,2.3,13946,712,11.3,2.2,6482,730,6.7,1.5,4046,1031,22.7,2.5,16097,2077,3813,272,39290,4942,37.2,5.4,,,39.9,6.2,,,10.8,3.8,,,10.5,3.8,,,0.3,0.5,,,1.4,1.3,,,19805,907,19679,1710,9.6,1.8,42554,7961,87.4,2.2,16846,1607,0.2,0.2,4058,3505,1.5,0.8,33711,8997,0.1,0.1,,,0.4,0.4,30872,20412,0.9,0.5,28479,26858,0.5,0.4,24122,18135,9.6,1.8,42656,8002,39.5,,,,42.1,,,,35.1,,,
8600000US48208,48208,ZCTA5 48208,4318,277,29090,3332,59.5,5.0,34929,5165,5.1,2.2,11707,7355,29.0,3.8,10632,852,13.3,3.6,7046,1153,8.5,2.4,3073,1039,12.7,2.6,13168,3223,1873,264,33878,6014,25.2,7.3,,,54.6,8.0,,,7.0,4.1,,,9.6,4.2,,,3.4,2.9,,,0.2,0.3,,,9968,867,13642,1553,15.3,3.3,19035,6652,79.3,4.1,12126,1364,0.3,0.3,10460,5328,1.1,1.0,53602,40321,0.0,0.2,,,2.6,2.0,18159,6767,1.4,1.0,2643,2378,3.1,1.9,12025,5235,13.7,3.1,20166,7445,37.5,,,,42.6,,,,30.6,,,
8600000US48209,48209,ZCTA5 48209,9663,392,37161,2189,72.3,2.4,38727,2422,7.0,1.7,11870,7410,24.1,2.2,13580,1083,12.1,2.1,9219,838,12.9,2.3,2694,640,12.1,1.8,13280,2155,6778,402,41098,2835,18.6,3.2,25691,6812,41.2,4.4,31820,2793,12.4,2.5,45404,5759,17.2,3.3,51615,7477,6.8,1.7,78133,14012,3.8,1.4,89432,10585,35164,1754,11476,728,58.1,3.8,11978,1036,6.9,1.5,12858,2615,1.0,0.8,2799,2358,0.1,0.1,,,0.0,0.1,,,30.9,3.8,11033,1248,3.1,0.8,6430,2438,72.4,2.6,11024,907,19.6,2.3,13111,1436,43.8,,,,47.5,,,,37.2,,,
8600000US48210,48210,ZCTA5 48210,9217,356,32023,2334,68.7,3.1,33835,2371,5.7,1.6,7437,4303,25.3,2.5,13504,1074,11.0,2.0,7986,830,9.1,2.0,3301,686,11.4,2.2,22575,12486,5792,373,35313,2900,19.8,3.5,14529,2591,51.7,4.3,32542,3125,8.7,2.4,58251,16991,11.7,2.7,43573,5532,4.1,1.8,61264,9136,4.0,1.9,73027,14890,29903,1772,10742,839,35.8,3.8,13002,1307,30.7,2.9,10198,1740,0.8,0.9,8907,10089,1.5,1.2,2153,2071,0.0,0.1,,,29.2,4.0,9075,1259,2.1,0.9,10033,5173,45.5,3.2,8825,863,21.4,2.3,16071,1944,43.5,,,,47.0,,,,31.4,,,
