GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC02,HC01_MOE_VC02,HC02_EST_VC02,HC02_MOE_VC02,HC01_EST_VC03,HC01_MOE_VC03,HC02_EST_VC03,HC02_MOE_VC03,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC14,HC01_MOE_VC14,HC02_EST_VC14,HC02_MOE_VC14,HC01_EST_VC15,HC01_MOE_VC15,HC02_EST_VC15,HC02_MOE_VC15,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC24,HC01_MOE_VC24,HC02_EST_VC24,HC02_MOE_VC24,HC01_EST_VC25,HC01_MOE_VC25,HC02_EST_VC25,HC02_MOE_VC25,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37,HC01_EST_VC38,HC01_MOE_VC38,HC02_EST_VC38,HC02_MOE_VC38
8600000US48872,48872,ZCTA5 48872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,$N,$N,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48873,48873,ZCTA5 48873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$N,$N,,,$N,$N,,,$-,$**,,,$-,$**,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48874,48874,ZCTA5 48874,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48875,48875,ZCTA5 48875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48876,48876,ZCTA5 48876,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48877,48877,ZCTA5 48877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48878,48878,ZCTA5 48878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,$-,$**,,,$-,$**,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48879,48879,ZCTA5 48879,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48880,48880,ZCTA5 48880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48881,48881,ZCTA5 48881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48883,48883,ZCTA5 48883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48884,48884,ZCTA5 48884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48885,48885,ZCTA5 48885,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48886,48886,ZCTA5 48886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,$-,$**,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48888,48888,ZCTA5 48888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48889,48889,ZCTA5 48889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48890,48890,ZCTA5 48890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$N,$N,,,$-,$**,,,,,,,$-,$**,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48891,48891,ZCTA5 48891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48892,48892,ZCTA5 48892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48893,48893,ZCTA5 48893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48894,48894,ZCTA5 48894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48895,48895,ZCTA5 48895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,$N,$N,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48896,48896,ZCTA5 48896,,,,,,,,,,,$-,$**,,,,,,,,,,,$-,$**,,,$-,$**,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48897,48897,ZCTA5 48897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$N,$N,,,$-,$**,,,$-,$**,,,$N,$N,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48906,48906,ZCTA5 48906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48910,48910,ZCTA5 48910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48911,48911,ZCTA5 48911,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48912,48912,ZCTA5 48912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48915,48915,ZCTA5 48915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48917,48917,ZCTA5 48917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US48921,48921,ZCTA5 48921,,,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,,,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,,,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$**,$-,$(X),$(X),$(X),$-,$(X),$(X),$(X),$-,$(X),$(X),$(X)
8600000US48933,48933,ZCTA5 48933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,$N,$N,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49001,49001,ZCTA5 49001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49002,49002,ZCTA5 49002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49004,49004,ZCTA5 49004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49006,49006,ZCTA5 49006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49007,49007,ZCTA5 49007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49008,49008,ZCTA5 49008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49009,49009,ZCTA5 49009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49010,49010,ZCTA5 49010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49011,49011,ZCTA5 49011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49012,49012,ZCTA5 49012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49013,49013,ZCTA5 49013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49014,49014,ZCTA5 49014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49015,49015,ZCTA5 49015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49017,49017,ZCTA5 49017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49021,49021,ZCTA5 49021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49022,49022,ZCTA5 49022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49024,49024,ZCTA5 49024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49026,49026,ZCTA5 49026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49027,49027,ZCTA5 49027,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49028,49028,ZCTA5 49028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49029,49029,ZCTA5 49029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,$-,$**,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49030,49030,ZCTA5 49030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$N,$N,,,$N,$N,,,$-,$**,,,,,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49031,49031,ZCTA5 49031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49032,49032,ZCTA5 49032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49033,49033,ZCTA5 49033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$N,$N,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49034,49034,ZCTA5 49034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49036,49036,ZCTA5 49036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49037,49037,ZCTA5 49037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49038,49038,ZCTA5 49038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49040,49040,ZCTA5 49040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$-,$**,,,$-,$**,,,$N,$N,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49042,49042,ZCTA5 49042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49043,49043,ZCTA5 49043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49045,49045,ZCTA5 49045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49046,49046,ZCTA5 49046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49047,49047,ZCTA5 49047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49048,49048,ZCTA5 49048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,,,,,,,,,,,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49050,49050,ZCTA5 49050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,,,,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,$N,$N,,,$N,$N,,,$N,$N,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
8600000US49051,49051,ZCTA5 49051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$-,$**,,,,,,,,,,,,,,,$-,$**,,,$N,$N,,,$-,$**,,,$-,$**,,,$-,$**,,,$-,$**,,,,,,$(X),$(X),$(X),,$(X),$(X),$(X),,$(X),$(X),$(X)
